ticker,underlying,expiration,dte,strike,type,delta,gamma,theta,vega,iv,open_interest,bid,ask,bid_size,ask_size,last_price,volume,break_even,underlying_price
O:QQQ251110C00627000,QQQ,2025-11-10,1,627.0,C,0.026932536239740894,0.008147659327388167,-0.3161892021548869,0.014619701935252425,,1108,0.07,0.09,152,710,0.07,955,627.08,612.14
O:QQQ251110C00628000,QQQ,2025-11-10,1,628.0,C,0.019302375434855103,0.006148900258373713,-0.2342786839389399,0.01464510299321718,,1366,0.05,0.06,1247,103,0.05,1090,628.055,612.14
O:QQQ251110C00629000,QQQ,2025-11-10,1,629.0,C,0.015769093286723407,0.005044959582191174,-0.20328028737752718,0.014657483665311999,,1154,0.04,0.05,1128,195,0.05,1379,629.045,612.14
O:QQQ251110C00630000,QQQ,2025-11-10,1,630.0,C,0.012426355441013505,0.004049840665337301,-0.1722504181355266,0.006286954943108872,,5201,0.03,0.04,1534,93,0.04,6517,630.035,612.14
O:QQQ251110C00631000,QQQ,2025-11-10,1,631.0,C,0.00913723344399628,0.0030830079907038788,-0.12829319447518628,0.00629791197095458,,704,0.02,0.03,413,275,0.03,1861,631.025,612.14
O:QQQ251110C00632000,QQQ,2025-11-10,1,632.0,C,0.008771533828987309,0.0028429188578769234,-0.1291389770980789,0.006299910890168009,,867,0.02,0.03,400,1945,0.03,1106,632.025,612.14
O:QQQ251110C00633000,QQQ,2025-11-10,1,633.0,C,0.0070317643268673555,0.0022939069696912354,-0.10758325515868185,0.0063061902815706875,,1371,0.01,0.03,2060,2183,0.03,2396,633.02,612.14
O:QQQ251110C00634000,QQQ,2025-11-10,1,634.0,C,0.005346491867001519,0.0017777116815862295,-0.08602753223392678,0.006312324009574147,,1207,0.01,0.02,1451,488,0.02,1846,634.015,612.14
O:QQQ251110C00635000,QQQ,2025-11-10,1,635.0,C,0.00515819223630244,0.0016554756228573885,-0.08687330269042785,0.006314337993241001,,2016,0.01,0.02,407,2239,0.02,1676,635.015,612.14
O:QQQ251110C00636000,QQQ,2025-11-10,1,636.0,C,0.004984588480501519,0.0015465638418473322,-0.08771906394978739,0.006316538761434845,,703,0.01,0.02,154,1824,0.01,789,636.015,612.14
O:QQQ251110C00637000,QQQ,2025-11-10,1,637.0,C,0.0048240270165909975,0.001449065816214074,-0.08856481452165692,0.006318927255968161,,575,0.01,0.02,128,886,0.02,414,637.015,612.14
O:QQQ251110C00638000,QQQ,2025-11-10,1,638.0,C,0.004675129070639907,0.0013614125435187704,-0.08941117886126666,0.0063214578298495284,,476,0.01,0.02,128,1043,0.02,440,638.015,612.14
O:QQQ251110C00639000,QQQ,2025-11-10,1,639.0,C,0.004536571840592329,0.0012822695399001434,-0.09025628799171065,0.006324140176630959,,244,0.01,0.02,81,1137,0.02,207,639.015,612.14
O:QQQ251110C00640000,QQQ,2025-11-10,1,640.0,C,0.00440740755733355,0.0012105624150323536,-0.09110198807138246,0.006326958006374573,,933,0.01,0.02,81,1421,0.02,2006,640.015,612.14
O:QQQ251110C00641000,QQQ,2025-11-10,1,641.0,C,0.004286687093912751,0.0011453590115342107,-0.09194768257025539,0.006329923984099859,,349,0,0.01,0,1132,0.01,1967,641.005,612.14
O:QQQ251110C00642000,QQQ,2025-11-10,1,642.0,C,0.004173540748871424,0.0010858433579223532,-0.09252265809650326,0.0023029693397627073,,230,0,0.02,0,1715,0.02,2292,642.01,612.14
O:QQQ251110C00643000,QQQ,2025-11-10,1,643.0,C,0.004066736531832178,0.0010311113746846602,-0.09273056558859304,0.0023042473569472146,,507,0,0.01,0,81,0.01,1885,643.005,612.14
O:QQQ251110C00644000,QQQ,2025-11-10,1,644.0,C,0.003965640714372722,0.000980606236383078,-0.09293846825622357,0.002305560368012158,,393,0,0.01,0,47,0.01,1782,644.005,612.14
O:QQQ251110C00645000,QQQ,2025-11-10,1,645.0,C,0.00386980720449481,0.0009338987403190184,-0.09314636575409374,0.0023068856492962616,,836,0,0.01,0,47,0.01,53,645.005,612.14
O:QQQ251110C00646000,QQQ,2025-11-10,1,646.0,C,0.0037788352764598233,0.0008906130860831536,-0.09335425796333241,0.002308237889524151,,114,0,0.01,0,590,0.01,13,646.005,612.14
O:QQQ251110C00647000,QQQ,2025-11-10,1,647.0,C,0.003692363939072281,0.0008504190727485754,-0.09356214477983271,0.0023095917185524313,,114,0,0.01,0,5,0.01,368,647.005,612.14
O:QQQ251110C00648000,QQQ,2025-11-10,1,648.0,C,0.07382652168641915,0.0058848848528139635,-2.252492415817096,0.050906493011828265,,173,0,0.01,0,54,0.01,542,648.005,612.14
O:QQQ251110C00649000,QQQ,2025-11-10,1,649.0,C,0.0035316495553306087,0.0007781752107624705,-0.09397790106339195,0.002312362809699395,,845,0,0.01,0,53,0.01,434,649.005,612.14
O:QQQ251110C00650000,QQQ,2025-11-10,1,650.0,C,0.00437666096056247,0.0008937442346106386,-0.12195939004009654,0.0063587952442335114,,1130,0,0.01,0,651,0.01,839,650.005,612.14
O:QQQ251110C00651000,QQQ,2025-11-10,1,651.0,C,0.0033854041799415147,0.0007152154318329735,-0.09439363319932398,0.0023151680833726203,,590,0,0.01,0,47,0.01,31,651.005,612.14
O:QQQ251110C00652000,QQQ,2025-11-10,1,652.0,C,0.0033171101285897416,0.0006867216533117448,-0.0946014897737296,0.0023165874164290555,,246,0,0.01,0,1698,0.01,64,652.005,612.14
O:QQQ251110C00653000,QQQ,2025-11-10,1,653.0,C,0.0032517578494644424,0.0006599961238012234,-0.09480933982382532,0.002318024637976763,,287,0,0.01,0,19,0.02,2,653.005,612.14
O:QQQ251110C00654000,QQQ,2025-11-10,1,654.0,C,0.003189161300574515,0.0006348935198125028,-0.09501718316886171,0.0023194768328250637,,404,0,0.01,0,1833,0.01,120,654.005,612.14
O:QQQ251110C00655000,QQQ,2025-11-10,1,655.0,C,0.0031291498181663722,0.0006112832333321199,-0.09522501966492855,0.0023209249971417206,,209,0,0.01,0,58,0.01,14,655.005,612.14
O:QQQ251110C00656000,QQQ,2025-11-10,1,656.0,C,0.003071566558493861,0.000589047613512319,-0.09543284920729078,0.0023223794013407257,,1212,0,0.01,0,1970,0.05,133,656.005,612.14
O:QQQ251110C00657000,QQQ,2025-11-10,1,657.0,C,0.003016267125476292,0.0005680804491892172,-0.09564067154877666,0.002323855393944074,,181,0,0.01,0,72,0.01,100,657.005,612.14
O:QQQ251110C00658000,QQQ,2025-11-10,1,658.0,C,0.002963118358800861,0.0005482856551891806,-0.0958484865814209,0.002325334032096303,,199,0,0.01,0,120,0.01,17,658.005,612.14
O:QQQ251110C00659000,QQQ,2025-11-10,1,659.0,C,0.0029119972610584573,0.0005295761317046178,-0.09605629424735383,0.002326817596423857,,122,0,0.01,0,133,0.03,1,659.005,612.14
O:QQQ251110C00660000,QQQ,2025-11-10,1,660.0,C,0.0028627900455889936,0.0005118727711155881,-0.09626409423486253,0.0023283026417395517,,1222,0,0.01,0,43,0.01,8,660.005,612.14
O:QQQ251110C00665000,QQQ,2025-11-10,1,665.0,C,0.002642025017787951,0.00043613838874874227,-0.09730297508777945,0.002335858478510899,,511,0,0.01,0,974,0.01,230,665.005,612.14
O:QQQ251110C00670000,QQQ,2025-11-10,1,670.0,C,0.0024560792985564455,0.0003770316599555388,-0.09834164561575692,0.002343535932336578,,613,0,0.01,0,1062,0.02,485,670.005,612.14
O:QQQ251110C00675000,QQQ,2025-11-10,1,675.0,C,0.002297326393035497,0.0003299568077991185,-0.09938008989752992,0.002351307201965166,,149,0,0.01,0,1145,0.01,1,675.005,612.14
O:QQQ251110C00680000,QQQ,2025-11-10,1,680.0,C,0.002160216329084894,0.0002918110251614243,-0.10041829272095516,0.0023591524390153005,,364,0,0.01,0,1220,0.01,326,680.005,612.14
O:QQQ251110C00685000,QQQ,2025-11-10,1,685.0,C,0.0020406137153350626,0.0002604365798639436,-0.10145623956644749,0.0023670482160028624,,858,0,0.01,0,1007,0.02,861,685.005,612.14
O:QQQ251110C00690000,QQQ,2025-11-10,1,690.0,C,0.0019353739132181634,0.00023429429244229734,-0.10249391646596649,0.0023749764241194483,,34,0,0.01,0,1069,0.01,5,690.005,612.14
O:QQQ251110C00695000,QQQ,2025-11-10,1,695.0,C,0.0018420630177245364,0.00021226166047408636,-0.10353130999212085,0.002382937475051426,,10,0,0.01,0,182,0.02,17,695.005,612.14
O:QQQ251110C00700000,QQQ,2025-11-10,1,700.0,C,0.0017587677516880925,0.00019350401196351752,-0.10456840723857838,0.002390916422309751,,367,0,0.01,0,247,0.01,70,700.005,612.14
O:QQQ251110C00705000,QQQ,2025-11-10,1,705.0,C,0.001683963294224888,0.00017738994824291474,-0.10560519569612001,0.0023989048232594744,,0,0,0.01,0,246,,,705.005,612.14
O:QQQ251110C00710000,QQQ,2025-11-10,1,710.0,C,0.001616419436951374,0.0001634344724646292,-0.10664166333874152,0.002406904550245739,,2,0,0.01,0,47,0.01,2,710.005,612.14
O:QQQ251110C00715000,QQQ,2025-11-10,1,715.0,C,0.0015551330048852298,0.0001512599186287308,-0.10767781854590308,0.002414900906179593,,1,0,0.01,0,829,0.02,2,715.005,612.14
O:QQQ251110C00720000,QQQ,2025-11-10,1,720.0,C,0.0014992763751466918,0.00014056842325680811,-0.10871359000775162,0.0024228968129614116,,3,0,0.01,0,1349,0.01,2,720.005,612.14
O:QQQ251110C00725000,QQQ,2025-11-10,1,725.0,C,0.0014481632664477074,0.00013112261627982045,-0.10974902684228736,0.0024308860242295022,,55,0,0.01,0,260,0.05,55,725.005,612.14
O:QQQ251110C00730000,QQQ,2025-11-10,1,730.0,C,0.0014012174210011005,0.00012273120197138393,-0.11078409850711524,0.002438865134862597,,0,0,0.01,0,47,,,730.005,612.14
O:QQQ251110P00500000,QQQ,2025-11-10,1,500.0,P,-0.0011865584296587256,9.138286180999822e-05,-0.1093901799608366,0.002005116909169385,,106,0,0.01,0,500,0.01,250,499.995,612.14
O:QQQ251110P00505000,QQQ,2025-11-10,1,505.0,P,-0.0012400091002453032,9.967368796207386e-05,-0.10835754655497404,0.002014944257651416,,15003,0,0.01,0,500,0.01,89,504.995,612.14
O:QQQ251110P00510000,QQQ,2025-11-10,1,510.0,P,-0.0012983308141657666,0.00010912512803164338,-0.1073241875021957,0.002024691501525446,,3031,0,0.01,0,13,0.01,745,509.995,612.14
O:QQQ251110P00515000,QQQ,2025-11-10,1,515.0,P,-0.001362234306236315,0.0001199662808024557,-0.10629014869018572,0.0020343513759396165,,7,0.01,0.02,179,1453,0.01,2889,514.985,612.14
O:QQQ251110P00520000,QQQ,2025-11-10,1,520.0,P,-0.0014325754131366637,0.00013248589944155612,-0.10525547435425926,0.0020439210276865234,,112,0.01,0.02,1604,468,0.01,200,519.985,612.14
O:QQQ251110P00525000,QQQ,2025-11-10,1,525.0,P,-0.001510394089844056,0.00014705208369184125,-0.10422020720497728,0.0020534059495278907,,3,0.01,0.02,1790,124,0.01,883,524.985,612.14
O:QQQ251110P00530000,QQQ,2025-11-10,1,530.0,P,-0.0020431956697246467,0.00020095663069732547,-0.13192048450070668,0.0020631043892721888,,11,0.01,0.03,1755,1549,0.02,147,529.98,612.14
O:QQQ251110P00535000,QQQ,2025-11-10,1,535.0,P,-0.002618577793737135,0.0002631066053029392,-0.1596205439665818,0.002072774347002178,,148,0.02,0.03,376,306,0.02,474,534.975,612.14
O:QQQ251110P00540000,QQQ,2025-11-10,1,540.0,P,-0.003241203693565451,0.00033491675128555893,-0.18732039696539854,0.0020824149837473573,,262,0.02,0.04,1766,1457,0.03,896,539.97,612.14
O:QQQ251110P00545000,QQQ,2025-11-10,1,545.0,P,-0.003917117972950188,0.0004182275363020985,-0.21325923118594944,0.005752895097656967,,130,0.03,0.04,1579,154,0.03,480,544.965,612.14
O:QQQ251110P00550000,QQQ,2025-11-10,1,550.0,P,-0.004675243690153971,0.0005196751954740572,-0.2314396334336796,0.005778125098154374,,200,0.03,0.05,2317,1959,0.03,1283,549.96,612.14
O:QQQ251110P00555000,QQQ,2025-11-10,1,555.0,P,-0.006536194590378674,0.0007338907524993408,-0.29442020613067604,0.005804043773942227,,415,0.05,0.06,1012,258,0.05,4425,554.945,612.14
O:QQQ251110P00560000,QQQ,2025-11-10,1,560.0,P,-0.008106869810168333,0.0009507222486448868,-0.3349994006330524,0.0058293998286298035,,141,0.06,0.07,1519,130,0.07,4619,559.935,612.14
O:QQQ251110P00565000,QQQ,2025-11-10,1,565.0,P,-0.009897710616905116,0.001222890707431481,-0.3755778209284614,0.005854659939668216,,786,0.07,0.08,2312,156,0.07,11489,564.925,612.14
O:QQQ251110P00570000,QQQ,2025-11-10,1,570.0,P,-0.013030691211438749,0.0016642751832785766,-0.44560152777606504,0.013720228327754026,,375,0.09,0.1,183,114,0.09,4368,569.905,612.14
O:QQQ251110P00575000,QQQ,2025-11-10,1,575.0,P,-0.01674891154890068,0.0022550185388188087,-0.498778245829441,0.013776522266186251,,1438,0.11,0.12,149,115,0.12,6716,574.885,612.14
O:QQQ251110P00580000,QQQ,2025-11-10,1,580.0,P,-0.022460549908012044,0.0031868438571376317,-0.5858936271662741,0.013833974233225532,,1640,0.14,0.15,86,503,0.15,15670,579.855,612.14
O:QQQ251110P00585000,QQQ,2025-11-10,1,585.0,P,-0.030566118814001914,0.0045838608468832835,-0.70034827609781,0.02778584190290444,,3344,0.18,0.19,1,563,0.18,15981,584.815,612.14
O:QQQ251110P00590000,QQQ,2025-11-10,1,590.0,P,-0.04470847871807423,0.007006590414190717,-0.8300294023753872,0.02789779188292513,,2112,0.25,0.26,5,107,0.26,32331,589.745,612.14
O:QQQ251110P00595000,QQQ,2025-11-10,1,595.0,P,-0.07517669779738594,0.011604779585299986,-1.1543326945617849,0.04841360330935335,,3903,0.42,0.43,1,35,0.43,24925,594.575,612.14
O:QQQ251110P00596000,QQQ,2025-11-10,1,596.0,P,-0.08396990166666139,0.012866438145351296,-1.218763067083625,0.048457261648000766,,578,0.46,0.49,87,62,0.51,13847,595.525,612.14
O:QQQ251110P00597000,QQQ,2025-11-10,1,597.0,P,-0.09485290711595552,0.014323032124145433,-1.3096677114328428,0.048505109813343064,,696,0.52,0.56,125,74,0.57,10843,596.46,612.14
O:QQQ251110P00598000,QQQ,2025-11-10,1,598.0,P,-0.10717588156697483,0.01591793774677921,-1.418221650821159,0.048555929416169034,,842,0.6,0.63,104,30,0.6,14008,597.385,612.14
O:QQQ251110P00599000,QQQ,2025-11-10,1,599.0,P,-0.12130257539482041,0.01763125060918207,-1.553262733048206,0.04861205774713016,,374,0.69,0.72,63,27,0.7,17080,598.295,612.14
O:QQQ251110P00600000,QQQ,2025-11-10,1,600.0,P,-0.13751949680492068,0.019423314587508882,-1.6792732877533751,0.07299548064651223,,7182,0.8,0.83,60,1,0.82,65557,599.185,612.14
O:QQQ251110P00601000,QQQ,2025-11-10,1,601.0,P,-0.15527559809448832,0.021343417723211078,-1.7690286955534131,0.07306877118070948,,540,0.92,0.95,41,18,0.93,25232,600.065,612.14
O:QQQ251110P00602000,QQQ,2025-11-10,1,602.0,P,-0.17586779638862593,0.023388531074836797,-1.8893356022912908,0.07314906383764569,,561,1.07,1.09,19,16,1.11,25923,600.92,612.14
O:QQQ251110P00603000,QQQ,2025-11-10,1,603.0,P,-0.1999839293698673,0.025439197144888803,-2.0585282652781136,0.07323767089684526,,1153,1.25,1.28,10,20,1.26,20868,601.735,612.14
O:QQQ251110P00604000,QQQ,2025-11-10,1,604.0,P,-0.22406654919255645,0.027485685406727238,-2.227882441363435,0.07352926836516586,,701,1.43,1.47,75,6,1.45,25254,602.55,612.14
O:QQQ251110P00605000,QQQ,2025-11-10,1,605.0,P,-0.2514605743088889,0.029403502522590472,-2.3098432689998516,0.09599177120854749,,3111,1.67,1.69,1,13,1.7,26091,603.32,612.14
O:QQQ251110P00606000,QQQ,2025-11-10,1,606.0,P,-0.2810835375776071,0.03129199174718089,-2.4064668791349875,0.09610358227986959,,1166,1.92,1.95,5,6,1.92,16243,604.065,612.14
O:QQQ251110P00607000,QQQ,2025-11-10,1,607.0,P,-0.31264727511442647,0.03305617271573705,-2.528913070565492,0.09621929641458472,,1373,2.19,2.25,24,16,2.28,20708,604.78,612.14
O:QQQ251110P00608000,QQQ,2025-11-10,1,608.0,P,-0.3455941529936231,0.03458092825302085,-2.681626246188354,0.09640662285207932,,910,2.51,2.57,9,12,2.61,21374,605.46,612.14
O:QQQ251110P00609000,QQQ,2025-11-10,1,609.0,P,-0.37981819616144563,0.03583794154880557,-2.70979108718947,0.11022556301485747,,807,2.86,2.93,17,12,2.93,11824,606.105,612.14
O:QQQ251110P00610000,QQQ,2025-11-10,1,610.0,P,-0.4160217752348984,0.036772813203372834,-2.740015206204761,0.1103574713986434,,4481,3.28,3.31,12,11,3.31,11223,606.705,612.14
O:QQQ251110P00611000,QQQ,2025-11-10,1,611.0,P,-0.4533077700516418,0.037209910760447766,-2.8110331617882074,0.11049086343590499,,702,3.73,3.78,12,22,3.81,3007,607.245,612.14
O:QQQ251110P00612000,QQQ,2025-11-10,1,612.0,P,-0.4901195714661255,0.03742049937791991,-2.8991916455945397,0.11062272532885568,,2145,4.21,4.27,15,17,4.25,2841,607.76,612.14
O:QQQ251110P00613000,QQQ,2025-11-10,1,613.0,P,-0.5264262790359845,0.037051092783078894,-2.8615481374259764,0.11075284950938968,,1034,4.73,4.85,16,10,4.94,843,608.21,612.14
O:QQQ251110P00614000,QQQ,2025-11-10,1,614.0,P,-0.5630657447751014,0.036667283489725866,-2.797510153049493,0.11088195736229389,,1296,5.29,5.39,77,16,5.53,1179,608.66,612.14
O:QQQ251110P00615000,QQQ,2025-11-10,1,615.0,P,-0.5984017205423703,0.03571751999594468,-2.7810834153284625,0.1110019993721453,,1772,5.9,6.02,34,16,6.03,1690,609.04,612.14
O:QQQ251110P00616000,QQQ,2025-11-10,1,616.0,P,-0.6462538789257333,0.037823523855858805,-2.479321735634451,0.09726960483186393,,1411,5.22,7.19,13,10,6.52,734,609.795,612.14
O:QQQ251110P00617000,QQQ,2025-11-10,1,617.0,P,-0.673124296405228,0.03474860675583993,-2.4902512401712475,0.09736464441621528,,1224,6.4,7.75,5,17,7.47,263,609.925,612.14
O:QQQ251110P00618000,QQQ,2025-11-10,1,618.0,P,-0.7159597605287747,0.0341774364042192,-2.209035799527387,0.09746719910929613,,1873,6.73,8.48,70,55,8.22,1026,610.395,612.14
O:QQQ251110P00619000,QQQ,2025-11-10,1,619.0,P,-0.751505471607961,0.032358406254371176,-2.0695739045980264,0.09749093341627711,,519,7.53,9.07,13,9,7.99,390,610.7,612.14
O:QQQ251110P00620000,QQQ,2025-11-10,1,620.0,P,-0.7626059281619538,0.029026498886581875,-2.2219111650506917,0.09713944672795118,,2340,8.36,10.31,15,10,9.7,904,610.665,612.14
O:QQQ251110P00621000,QQQ,2025-11-10,1,621.0,P,-0.7457415416404359,0.02478610414678737,-2.7660476243404184,0.09764548033498016,,1342,10.5,11.15,6,8,10.64,392,610.175,612.14
O:QQQ251110P00622000,QQQ,2025-11-10,1,622.0,P,-0.7634767331878174,0.023263853239749926,-2.7721803413111434,0.09724075033417862,,2491,9.75,13.63,23,23,11.54,317,610.31,612.14
O:QQQ251110P00623000,QQQ,2025-11-10,1,623.0,P,-0.7846800764181753,0.022010000239412658,-2.5945062289127923,0.07484843702878424,,883,11.21,13.75,1,1,11.84,471,610.52,612.14
O:QQQ251110P00624000,QQQ,2025-11-10,1,624.0,P,-0.842017671329367,0.02100175677341738,-1.8206316994168916,0.0748719483272222,,748,11.65,13.95,12,8,12.8,180,611.2,612.14
O:QQQ251110P00625000,QQQ,2025-11-10,1,625.0,P,-0.7966178775705043,0.01894695248642257,-2.7937179089880697,0.07495667228647661,,7935,12.61,16.49,21,21,15.47,258,610.45,612.14
O:QQQ251110P00626000,QQQ,2025-11-10,1,626.0,P,-0.8041621913357619,0.017745115864196623,-2.8383663100831025,0.07500594015100283,,354,13.6,17.48,21,21,17.7,155,610.46,612.14
O:QQQ251110P00627000,QQQ,2025-11-10,1,627.0,P,-0.81028643447881,0.016660357566985588,-2.9013412418559597,0.07506230033366941,,612,14.61,18.48,1,56,16.59,221,610.455,612.14
O:QQQ251110P00628000,QQQ,2025-11-10,1,628.0,P,-0.8403798339878824,0.01578101276146857,-2.463398327729674,0.07503696735371557,,208,15.62,18.66,1,1,19.67,110,610.86,612.14
O:QQQ251110P00629000,QQQ,2025-11-10,1,629.0,P,-0.8192366475672763,0.014807350710471035,-3.070012539949898,0.0751513612861696,,302,16.7,20.48,12,55,21.04,7,610.41,612.14
O:QQQ251110P00630000,QQQ,2025-11-10,1,630.0,P,-0.8212422976881538,0.014011113327137772,-3.2001399711307434,0.07520376350386777,,36,17.82,21.48,13,57,19.55,67,610.35,612.14
O:QQQ251110P00631000,QQQ,2025-11-10,1,631.0,P,-0.8282817191497588,0.013316156603195373,-3.2019948320496097,0.0752632600162541,,23,18.73,22.48,12,55,23.7,55,610.395,612.14
O:QQQ251110P00632000,QQQ,2025-11-10,1,632.0,P,-0.8584792471403345,0.012583488115606648,-2.6839729063591475,0.07510864803205794,,45,19.61,22.66,17,12,21.66,600,610.865,612.14
O:QQQ251110P00633000,QQQ,2025-11-10,1,633.0,P,-0.8398088931864592,0.01207937298272148,-3.2423438119564687,0.07535483458531518,,120,20.61,24.48,11,56,25.5,1624,610.455,612.14
O:QQQ251110P00634000,QQQ,2025-11-10,1,634.0,P,-0.8317809835010722,0.011544362407322142,-3.6045674046420024,0.07542128382132308,,11,22.11,25.48,2,22,25.45,75,610.205,612.14
O:QQQ251110P00635000,QQQ,2025-11-10,1,635.0,P,-0.8417191208617241,0.011049959904561906,-3.496470967574043,0.07545955542140817,,41,22.84,26.48,13,56,25.03,738,610.34,612.14
O:QQQ251110P00636000,QQQ,2025-11-10,1,636.0,P,-0.8447114704298545,0.010594336046233442,-3.5654823849997994,0.07551525350352814,,10,23.86,27.48,13,56,26.03,247,610.33,612.14
O:QQQ251110P00637000,QQQ,2025-11-10,1,637.0,P,-0.8537448035655719,0.01014578943677328,-3.469340642747854,0.07550468043155206,,14,24.61,28.48,1,56,27.03,116,610.455,612.14
O:QQQ251110P00638000,QQQ,2025-11-10,1,638.0,P,-0.8499453437547348,0.009784011220175411,-3.709488469043316,0.07558110537259942,,1,25.91,29.48,13,56,22.86,558,610.305,612.14
O:QQQ251110P00639000,QQQ,2025-11-10,1,639.0,P,-0.8528765636191474,0.009419743119346622,-3.76619582059334,0.07561714568558708,,7,26.91,30.48,13,56,29.6,11,610.305,612.14
O:QQQ251110P00640000,QQQ,2025-11-10,1,640.0,P,-0.8556551546378528,0.00908015367475494,-3.8228742443838075,0.0755669598618012,,13,27.91,31.48,14,58,30.03,250,610.305,612.14
O:QQQ251110P00641000,QQQ,2025-11-10,1,641.0,P,-0.8574494068335293,0.00876761312525029,-3.903937851654866,0.07562248949258157,,0,28.95,32.48,12,54,27.17,442,610.285,612.14
O:QQQ251110P00642000,QQQ,2025-11-10,1,642.0,P,-0.8605965634085364,0.008466717554803143,-3.941820325930555,0.0754331245252642,,1,29.86,33.54,20,57,28.39,645,610.3,612.14
