ticker,underlying,expiration,dte,strike,type,delta,gamma,theta,vega,iv,open_interest,bid,ask,bid_size,ask_size,last_price,volume,break_even,underlying_price
O:AMD251114C00325000,AMD,2025-11-14,5,325.0,C,0.002997868697968281,0.0003280145135636237,-0.02598438190063264,0.0025437359043436985,,719,0.01,0.04,150,34,0.03,410,325.025,235.95
O:AMD251114C00327500,AMD,2025-11-14,5,327.5,C,0.0024282474874670786,0.00026992377712881777,-0.021469083242536928,0.0025541194068832065,,22,0.01,0.03,1,123,0.03,1,327.52,235.95
O:AMD251114C00330000,AMD,2025-11-14,5,330.0,C,0.002382993838558506,0.000259857983382914,-0.021550948365123758,0.0025630696135414987,,344,0.01,0.03,100,59,0.02,77,330.02,235.95
O:AMD251114C00332500,AMD,2025-11-14,5,332.5,C,0.002339922673838865,0.0002504539068710408,-0.021632754044088626,0.0025720002000349414,,358,0,0.03,0,5,0.02,100,332.515,235.95
O:AMD251114C00335000,AMD,2025-11-14,5,335.0,C,0.0017955212681108204,0.000197494421641525,-0.01711744392845048,0.0025822567490560605,,243,0.01,0.02,100,63,0.01,6,335.015,235.95
O:AMD251114C00337500,AMD,2025-11-14,5,337.5,C,0.0022597204074598773,0.00023340150980923993,-0.02179612140690182,0.002589802180568439,,460,0,0.03,0,68,0.02,5,337.515,235.95
O:AMD251114C00340000,AMD,2025-11-14,5,340.0,C,0.0017361213221163806,0.00018449712692097508,-0.017280864557833623,0.0025999534002000995,,628,0.01,0.02,100,23,0.02,215,340.015,235.95
O:AMD251114C00342500,AMD,2025-11-14,5,342.5,C,0.0017084241193069752,0.00017858525300284243,-0.017362483873713124,0.0026087716494694792,,27,0,0.03,0,83,0.01,10,342.515,235.95
O:AMD251114C00345000,AMD,2025-11-14,5,345.0,C,0.001681945641615994,0.00017302179405862515,-0.017444041885800905,0.0026175710866538234,,501,0.01,0.02,27,86,0.01,143,345.015,235.95
O:AMD251114C00350000,AMD,2025-11-14,5,350.0,C,0.00163233931135671,0.00016283102358709013,-0.017606972220809307,0.0026351064184151037,,1132,0.01,0.02,100,26,0.01,336,350.015,235.95
O:AMD251114P00120000,AMD,2025-11-14,5,120.0,P,-0.0011495235895302954,6.741692758296974e-05,-0.022112213586921527,0.0015095128768053629,,1625,0,0.01,0,1,0.01,224,119.995,235.95
O:AMD251114P00125000,AMD,2025-11-14,5,125.0,P,-0.0009541949008304929,6.169526765008205e-05,-0.01736754817714063,0.001541403762112465,,3962,0.01,0.02,134,6,0.01,85,124.985,235.95
O:AMD251114P00130000,AMD,2025-11-14,5,130.0,P,-0.001293281334481207,8.46158242556345e-05,-0.02180869404790358,0.001572348551727596,,701,0.01,0.03,84,31,0.02,160,129.98,235.95
O:AMD251114P00135000,AMD,2025-11-14,5,135.0,P,-0.001662197808419495,0.00011128359732468071,-0.02624891581306273,0.001602741381735429,,540,0.02,0.03,77,9,0.04,1031,134.975,235.95
O:AMD251114P00140000,AMD,2025-11-14,5,140.0,P,-0.0023470818311210704,0.00015774512096282972,-0.03528327579472176,0.0016327829298195843,,402,0.03,0.04,49,289,0.03,2888,139.965,235.95
O:AMD251114P00145000,AMD,2025-11-14,5,145.0,P,-0.0018850384945349517,0.00014196600039572283,-0.025936043074869086,0.0016615062166740508,,519,0.01,0.04,2,179,0.04,394,144.975,235.95
O:AMD251114P00150000,AMD,2025-11-14,5,150.0,P,-0.0023462530929073957,0.00018246738020752327,-0.03037346225982869,0.0016902526049664094,,10914,0.01,0.05,15,12,0.05,141,149.97,235.95
O:AMD251114P00155000,AMD,2025-11-14,5,155.0,P,-0.0031758073461731332,0.0002497344936157496,-0.03939692957320375,0.004727239212931945,,311,0.03,0.05,10,136,0.05,249,154.96,235.95
O:AMD251114P00160000,AMD,2025-11-14,5,160.0,P,-0.003741539413220792,0.0003068348294848854,-0.0423244322479247,0.004802594066917424,,3925,0.04,0.05,2,20,0.04,2386,159.955,235.95
O:AMD251114P00165000,AMD,2025-11-14,5,165.0,P,-0.0047379463189329216,0.0004003301859323964,-0.0488314299463508,0.004876888156646352,,715,0.05,0.06,10,30,0.05,2352,164.945,235.95
O:AMD251114P00170000,AMD,2025-11-14,5,170.0,P,-0.0051123945839050364,0.0004639932676455915,-0.048171112306891355,0.0049488450016279785,,1508,0.05,0.06,31,2121,0.05,1701,169.945,235.95
O:AMD251114P00175000,AMD,2025-11-14,5,175.0,P,-0.007504279483685399,0.0006820809747441726,-0.06542275617852918,0.00502255128622524,,717,0.07,0.09,63,66,0.09,515,174.92,235.95
O:AMD251114P00180000,AMD,2025-11-14,5,180.0,P,-0.009339349221601583,0.0008846419228567699,-0.07550771807886575,0.005094316366315451,,977,0.07,0.12,35,24,0.11,1216,179.905,235.95
O:AMD251114P00182500,AMD,2025-11-14,5,182.5,P,-0.012777412294245175,0.001159755492144743,-0.09802858897911274,0.011973879717760675,,138,0.12,0.15,38,36,0.14,147,182.365,235.95
O:AMD251114P00185000,AMD,2025-11-14,5,185.0,P,-0.014494555489647848,0.001337649730727514,-0.10500903012965149,0.012054900398876705,,3513,0.13,0.17,136,79,0.16,3948,184.85,235.95
O:AMD251114P00187500,AMD,2025-11-14,5,187.5,P,-0.017833493657512453,0.0016323728579056486,-0.1228450532925773,0.012138421186588179,,94,0.15,0.22,71,356,0.24,85,187.315,235.95
O:AMD251114P00190000,AMD,2025-11-14,5,190.0,P,-0.022029755968535857,0.0019921926626784566,-0.14610916413551414,0.012223414452310646,,2366,0.22,0.24,55,11,0.23,934,189.77,235.95
O:AMD251114P00192500,AMD,2025-11-14,5,192.5,P,-0.027014354163540318,0.002405585453643633,-0.17444257655136045,0.02461941138584085,,89,0.27,0.3,26,44,0.29,353,192.215,235.95
O:AMD251114P00195000,AMD,2025-11-14,5,195.0,P,-0.03253935886813827,0.0028664557812929058,-0.19478897170029486,0.024780703642283176,,926,0.33,0.36,73,16,0.35,2144,194.655,235.95
O:AMD251114P00197500,AMD,2025-11-14,5,197.5,P,-0.04008847593232287,0.003462646680504825,-0.22508431981697125,0.02494534816134686,,99,0.42,0.44,1,67,0.45,933,197.07,235.95
O:AMD251114P00200000,AMD,2025-11-14,5,200.0,P,-0.04892389689016934,0.004149491113101326,-0.2613496543657237,0.025112357388242246,,2234,0.52,0.54,83,146,0.54,4722,199.47,235.95
O:AMD251114P00202500,AMD,2025-11-14,5,202.5,P,-0.05980927197119456,0.004940999012097704,-0.3095654541919917,0.02529811092074886,,249,0.64,0.68,217,109,0.73,886,201.84,235.95
O:AMD251114P00205000,AMD,2025-11-14,5,205.0,P,-0.07303272509430447,0.005840508208078274,-0.34896082384836863,0.043954071494549024,,960,0.81,0.84,28,28,0.82,2298,204.175,235.95
O:AMD251114P00207500,AMD,2025-11-14,5,207.5,P,-0.08858617733999301,0.006869644100598105,-0.3945082360400353,0.04423822825734973,,308,1,1.04,15,11,1.03,1127,206.48,235.95
O:AMD251114P00210000,AMD,2025-11-14,5,210.0,P,-0.10795629471382329,0.008028888377724563,-0.4583999971146279,0.04453280275503931,,1818,1.26,1.3,30,12,1.29,4970,208.72,235.95
O:AMD251114P00212500,AMD,2025-11-14,5,212.5,P,-0.12994866798211785,0.00922635097623832,-0.5218240094817999,0.06723306887506336,,310,1.56,1.63,52,68,1.65,916,210.905,235.95
O:AMD251114P00215000,AMD,2025-11-14,5,215.0,P,-0.1547091112586847,0.010507444518383561,-0.5694656110764632,0.06765655291496439,,1477,1.9,2.01,61,18,1.96,4885,213.045,235.95
O:AMD251114P00217500,AMD,2025-11-14,5,217.5,P,-0.18518228596757408,0.011822625335779314,-0.6424985298156981,0.06809395824044584,,595,2.34,2.55,102,90,2.51,1585,215.055,235.95
O:AMD251114P00220000,AMD,2025-11-14,5,220.0,P,-0.21723887702683592,0.013083853576135344,-0.7192982012743125,0.08961674579452612,,2375,2.93,3.05,529,13,3,6446,217.01,235.95
O:AMD251114P00222500,AMD,2025-11-14,5,222.5,P,-0.25308897391709023,0.014254268268278724,-0.7610343966090869,0.09017188588178934,,371,3.55,3.75,333,130,3.8,2585,218.85,235.95
O:AMD251114P00225000,AMD,2025-11-14,5,225.0,P,-0.2932890037068443,0.015241192670714311,-0.825444539161752,0.09073720003244569,,3118,4.4,4.55,60,65,4.5,4934,220.525,235.95
O:AMD251114P00227500,AMD,2025-11-14,5,227.5,P,-0.33436185875414076,0.016038592468225015,-0.9036772694742553,0.09177735287379804,,908,5.35,5.45,60,5,5.4,5554,222.1,235.95
O:AMD251114P00230000,AMD,2025-11-14,5,230.0,P,-0.37676987851082494,0.016552813173681114,-0.9264793746773134,0.10497081841620369,,5080,6.4,6.55,39,33,6.5,7772,223.525,235.95
O:AMD251114P00232500,AMD,2025-11-14,5,232.5,P,-0.419952677696004,0.016890796848227252,-0.9575331690253206,0.10559887357332641,,801,7.55,7.75,2,12,7.75,2456,224.85,235.95
O:AMD251114P00235000,AMD,2025-11-14,5,235.0,P,-0.4625425775166922,0.01695000968693299,-1.004914656395778,0.10622120656375458,,2375,8.9,9.05,20,34,9.04,3661,226.025,235.95
O:AMD251114P00237500,AMD,2025-11-14,5,237.5,P,-0.5033742974482703,0.01677889158921915,-1.016744241033922,0.10683420606816503,,798,10.35,10.5,40,13,10.56,974,227.075,235.95
O:AMD251114P00240000,AMD,2025-11-14,5,240.0,P,-0.5427970971488156,0.01635282121640893,-1.015492019363242,0.107439195871685,,3203,11.9,12.15,26,33,12,2944,227.975,235.95
O:AMD251114P00242500,AMD,2025-11-14,5,242.5,P,-0.5806200690780494,0.015871497287916772,-1.0196838777942752,0.10802469009739267,,1404,13.6,13.75,17,17,13.97,398,228.825,235.95
O:AMD251114P00245000,AMD,2025-11-14,5,245.0,P,-0.6148751972808468,0.015211544257327741,-1.040131958908613,0.10841907965758509,,2146,15.35,15.6,33,35,15.54,1504,229.525,235.95
O:AMD251114P00247500,AMD,2025-11-14,5,247.5,P,-0.6458322812577659,0.014468732664328177,-1.02222458714068,0.09555184880116963,,720,17.25,17.5,6,20,17.96,319,230.125,235.95
O:AMD251114P00250000,AMD,2025-11-14,5,250.0,P,-0.6697498195736785,0.013444380673179478,-1.029852782530374,0.09603011893200966,,3259,19.15,20,13,59,19.4,800,230.425,235.95
O:AMD251114P00252500,AMD,2025-11-14,5,252.5,P,-0.7057378223433171,0.013069513148357017,-0.9552257385988173,0.09653753295381858,,688,20.85,21.5,25,10,21.65,208,231.325,235.95
O:AMD251114P00255000,AMD,2025-11-14,5,255.0,P,-0.717506612363076,0.011903712525981948,-1.0142865957655198,0.096952971941644,,1401,23.35,24.15,16,49,23.7,336,231.25,235.95
O:AMD251114P00257500,AMD,2025-11-14,5,257.5,P,-0.7386152655136641,0.011210509278146206,-1.0115913217834478,0.09720066847484098,,799,25.55,26.2,32,43,27.14,179,231.625,235.95
O:AMD251114P00260000,AMD,2025-11-14,5,260.0,P,-0.7586944844136881,0.01057423215700226,-0.9886878660247782,0.07491169776989343,,2305,27.75,28.25,21,73,29.32,120,232,235.95
O:AMD251114P00262500,AMD,2025-11-14,5,262.5,P,-0.7732216956734764,0.009899567675883991,-0.9722483603335415,0.07525083982235024,,362,29.65,30.95,76,90,31.9,13,232.2,235.95
O:AMD251114P00265000,AMD,2025-11-14,5,265.0,P,-0.7819689273565309,0.009236152123000416,-0.9899057741526479,0.07559163903171445,,656,32.3,33.25,36,23,34.81,39,232.225,235.95
O:AMD251114P00267500,AMD,2025-11-14,5,267.5,P,-0.7964275964501024,0.008692994064424335,-0.9636871580960581,0.07594907581100363,,141,34.45,35.6,33,78,34.9,3,232.475,235.95
O:AMD251114P00270000,AMD,2025-11-14,5,270.0,P,-0.800035459794596,0.008148521212287266,-1.0056907301727276,0.07624746732868583,,172,37,38.25,7,65,39.9,17,232.375,235.95
O:AMD251114P00272500,AMD,2025-11-14,5,272.5,P,-0.8271155408864855,0.0077050473425228595,-0.8916858820436258,0.07657406733709844,,77,38.95,39.9,10,22,44.5,3,233.075,235.95
O:AMD251114P00275000,AMD,2025-11-14,5,275.0,P,-0.8237173012010791,0.007274367729553895,-0.9678014575134467,0.07687461114035551,,565,41.75,42.65,10,30,46.01,10,232.8,235.95
O:AMD251114P00277500,AMD,2025-11-14,5,277.5,P,-0.8307348366103338,0.0068876494830045825,-0.9756041985625886,0.07714094786029312,,20,44.1,45.15,14,34,33.75,1,232.875,235.95
O:AMD251114P00280000,AMD,2025-11-14,5,280.0,P,-0.8388236936983205,0.0065330849336121205,-0.9735303134597366,0.07731245780558788,,88,46.4,47.6,18,48,50.89,2,233,235.95
O:AMD251114P00282500,AMD,2025-11-14,5,282.5,P,-0.8435176831669442,0.006217291271006664,-0.9908760234345816,0.07743888268876101,,19,48.9,50.05,21,41,41.6,10,233.025,235.95
O:AMD251114P00285000,AMD,2025-11-14,5,285.0,P,-0.8486525294848632,0.0059259524872653435,-1.001834099935745,0.0521873956557732,,71,51.35,52.5,12,43,48.49,2,233.075,235.95
O:AMD251114P00287500,AMD,2025-11-14,5,287.5,P,-0.8534256612964435,0.005660225581921367,-0.9971333485811864,0.05240645077774977,,3,53.8,54.95,8,51,32.97,3,233.125,235.95
O:AMD251114P00290000,AMD,2025-11-14,5,290.0,P,-0.8565287912063675,0.005421513936379482,-1.0065166125454241,0.05261711082578535,,48,56.3,57.45,12,60,51.45,3,233.125,235.95
O:AMD251114P00292500,AMD,2025-11-14,5,292.5,P,-0.8594475058401605,0.005201559220357485,-1.0158968669092607,0.05282920492545481,,10,58.85,59.9,9,50,43.8,10,233.125,235.95
O:AMD251114P00295000,AMD,2025-11-14,5,295.0,P,-0.8614874889918378,0.005003194142837472,-1.0323015908438056,0.05301460425468634,,24,61.35,62.45,15,58,46.2,10,233.1,235.95
O:AMD251114P00297500,AMD,2025-11-14,5,297.5,P,-0.8669303683420971,0.004793886470398404,-1.01349398798433,0.05320082934166059,,0,63.75,64.85,13,45,,,233.2,235.95
O:AMD251114P00300000,AMD,2025-11-14,5,300.0,P,-0.8835492666983604,0.0044821356670343305,-0.8889860233862562,0.05342044609780079,,113,65.3,67.35,262,164,72,1,233.675,235.95
O:AMD251114P00302500,AMD,2025-11-14,5,302.5,P,-0.8716697599392311,0.004455522861342663,-1.032173132326174,0.05361683595574885,,0,68.75,69.85,8,99,,,233.2,235.95
O:AMD251114P00305000,AMD,2025-11-14,5,305.0,P,-0.8738528584641337,0.004303615102285157,-1.0414996143046078,0.05382316997103637,,0,71.25,72.35,10,133,47.1,2,233.2,235.95
O:AMD251114P00307500,AMD,2025-11-14,5,307.5,P,-0.8919111836854486,0.003995626240675897,-0.8958265205103827,0.05398213391536817,,0,72.65,74.85,219,174,62.15,1,233.75,235.95
O:AMD251114P00310000,AMD,2025-11-14,5,310.0,P,-0.8906971133100758,0.0038980042954364037,-0.9333243893740252,0.05424259330706449,,1,75.4,77.3,149,112,73,105,233.65,235.95
O:AMD251114P00312500,AMD,2025-11-14,5,312.5,P,-0.8939042822592203,0.0037569393452418264,-0.9285228931346259,0.054384768291473644,,0,77.8,79.8,139,82,66.65,1,233.7,235.95
O:AMD251114P00315000,AMD,2025-11-14,5,315.0,P,-0.8992483307508315,0.0035964557725285044,-0.9024794214106058,0.05445441167204246,,0,80.05,82.3,138,84,57.45,10,233.825,235.95
O:AMD251114P00317500,AMD,2025-11-14,5,317.5,P,-0.8978122750438676,0.003523651054478796,-0.9399951857248918,0.054711245765078055,,0,82.75,84.8,143,84,,,233.725,235.95
O:AMD251114P00320000,AMD,2025-11-14,5,320.0,P,-0.8936259649916171,0.003485569675534952,-1.005656690767985,0.05497040859172884,,0,85.65,87.3,111,104,63.08,1,233.525,235.95
O:AMD251114P00322500,AMD,2025-11-14,5,322.5,P,-0.9006831113088305,0.003325472715278197,-0.9584113330697546,0.05504334051254005,,1,87.75,89.8,164,128,90.75,1,233.725,235.95
O:AMD251114P00325000,AMD,2025-11-14,5,325.0,P,-0.9013172658155718,0.003243181709232863,-0.9746739699408549,0.055238660028781465,,0,90.3,92.3,136,71,93.27,1,233.7,235.95
O:AMD251114P00327500,AMD,2025-11-14,5,327.5,P,-0.8925308960184125,0.0032668732162639464,-1.089697188478656,0.05556062114855697,,0,93.55,94.8,48,28,,,233.325,235.95
O:AMD251114P00330000,AMD,2025-11-14,5,330.0,P,-0.9024642967895202,0.0030925272861902155,-1.007163561266974,0.05562602598366365,,0,95.4,97.3,135,78,89,55,233.65,235.95
O:AMD251114P00332500,AMD,2025-11-14,5,332.5,P,-0.9091239330101565,0.0029518314842298314,-0.9596202878548111,0.055603759274063774,,0,97.5,99.8,151,83,,,233.85,235.95
O:AMD251114P00335000,AMD,2025-11-14,5,335.0,P,-0.907476577018626,0.0029125061389438708,-0.9971334586321299,0.05579920746357036,,0,100.2,102.3,148,110,,,233.75,235.95
O:AMD251114P00337500,AMD,2025-11-14,5,337.5,P,-0.9105667818670331,0.002820313280645761,-0.9848879952597351,0.05598693472041165,,0,102.55,104.8,153,115,,,233.825,235.95
O:AMD251114P00340000,AMD,2025-11-14,5,340.0,P,-0.9115744547463321,0.002755516944743034,-0.9938385211423177,0.055831621205852985,,0,105.05,107.3,150,85,,,233.825,235.95
O:AMD251114P00342500,AMD,2025-11-14,5,342.5,P,-0.9125450914357616,0.0026938775625015275,-1.0027244927683419,0.055439814911958374,,0,107.55,109.8,145,90,,,233.825,235.95
O:AMD251114P00345000,AMD,2025-11-14,5,345.0,P,-0.9082765771338731,0.0026942147679647646,-1.0688212577376028,0.056549154199265164,,0,110.4,112.35,120,95,113,6,233.625,235.95
O:AMD251114P00350000,AMD,2025-11-14,5,350.0,P,-0.9113857595295616,0.00256961549153312,-1.0724080074931264,0.05609248779697849,,0,115.3,117.35,142,94,104.5,1,233.675,235.95
O:AMD251121C00207500,AMD,2025-11-21,12,207.5,C,1.0000000000010623,2.822953860104819e-10,-0.022257737123875847,-9.003248009855632e-05,,17,28,29.05,113,92,25.2,12,236.025,235.95
O:AMD251121C00210000,AMD,2025-11-21,12,210.0,C,0.956605598756702,0.005536485875200219,-0.08657333373598815,0.03958003979731003,,5107,26.25,26.8,106,30,26.5,144,236.525,235.95
O:AMD251121C00212500,AMD,2025-11-21,12,212.5,C,0.909350748568665,0.008486327311795645,-0.15505144094921347,0.06944031881543782,,43,23.8,25.35,68,123,24.1,66,237.075,235.95
O:AMD251121C00215000,AMD,2025-11-21,12,215.0,C,0.8657774055425915,0.010371717858164617,-0.21593122683468863,0.10528695625595587,,91,22.1,23.35,48,49,22.05,106,237.725,235.95
O:AMD251121C00217500,AMD,2025-11-21,12,217.5,C,0.8295060703686326,0.011871638124238866,-0.2522047368645435,0.106135731815039,,34,20.05,21.55,63,119,20.35,26,238.3,235.95
O:AMD251121C00220000,AMD,2025-11-21,12,220.0,C,0.7874453204509406,0.013060237080245627,-0.3052251712725485,0.13997740896705446,,8568,18.6,19.6,79,77,19,440,239.1,235.95
O:AMD251121C00222500,AMD,2025-11-21,12,222.5,C,0.7418004683157545,0.01379792078747381,-0.3438432142636896,0.14105054049535587,,90,17.25,18.05,169,223,16.95,145,240.15,235.95
