ticker,underlying,expiration,dte,strike,type,delta,gamma,theta,vega,iv,open_interest,bid,ask,bid_size,ask_size,last_price,volume,break_even,underlying_price
O:COIN251114C00327500,COIN,2025-11-14,5,327.5,C,0.28373275570654877,0.01194472927677796,-1.0362540683866002,0.12607422598085882,,10830,4.75,5,260,1,4.85,1290,332.375,309.16
O:COIN251114C00330000,COIN,2025-11-14,5,330.0,C,0.25983207041429845,0.011273697426887618,-1.0199487296799095,0.1265874933967363,,12137,4.2,4.6,324,186,4.32,2178,334.4,309.16
O:COIN251114C00332500,COIN,2025-11-14,5,332.5,C,0.23615052536206857,0.010658625795399454,-0.9785788371866276,0.09720268735791825,,5639,3.8,4,77,51,3.9,282,336.4,309.16
O:COIN251114C00335000,COIN,2025-11-14,5,335.0,C,0.21603646387581193,0.009989178696652584,-0.92802294766221,0.09760021369710627,,2840,3.35,3.7,56,334,3.3,1008,338.525,309.16
O:COIN251114C00337500,COIN,2025-11-14,5,337.5,C,0.19390898621754682,0.00934759811450585,-0.8637995231321476,0.09800656394449524,,3045,2.96,3.2,207,173,2.96,211,340.58,309.16
O:COIN251114C00340000,COIN,2025-11-14,5,340.0,C,0.16864239361745736,0.008697241065863975,-0.7829794921524786,0.0984270665278949,,4197,2.25,2.85,10,334,2.74,2402,342.55,309.16
O:COIN251114C00342500,COIN,2025-11-14,5,342.5,C,0.1576601194038089,0.008076473318173544,-0.7792831061532194,0.0987838335008368,,223,2.26,2.57,311,305,2.45,658,344.915,309.16
O:COIN251114C00345000,COIN,2025-11-14,5,345.0,C,0.14339171173383636,0.00749953401889058,-0.7514965835117293,0.06610496289665523,,312,2.02,2.32,17,314,2.32,342,347.17,309.16
O:COIN251114C00347500,COIN,2025-11-14,5,347.5,C,0.12874079971084976,0.006931280047920471,-0.6876180782491069,0.06637167379007389,,2537,1.76,2.06,352,225,2.06,87,349.41,309.16
O:COIN251114C00350000,COIN,2025-11-14,5,350.0,C,0.11710737876833636,0.006398581851581448,-0.6449002707653435,0.06662611770667738,,11676,1.65,1.8,301,72,1.77,3371,351.725,309.16
O:COIN251114C00352500,COIN,2025-11-14,5,352.5,C,0.10303481546067045,0.005835117790110378,-0.5852539394852101,0.06689048231045419,,2600,1.26,1.7,419,309,1.53,1493,353.98,309.16
O:COIN251114C00355000,COIN,2025-11-14,5,355.0,C,0.09771464347661238,0.005447915640090916,-0.580623879091952,0.06711842783737822,,3899,1.3,1.56,425,374,1.39,328,356.43,309.16
O:COIN251114C00357500,COIN,2025-11-14,5,357.5,C,0.08329107564706575,0.004896959953399546,-0.5167458096855293,0.06738403147914347,,711,0.87,1.47,511,304,1.23,67,358.67,309.16
O:COIN251114C00360000,COIN,2025-11-14,5,360.0,C,0.07982642646436758,0.004602899968442266,-0.5191663244482196,0.06760424560607196,,749,1.09,1.2,109,53,1.15,655,361.145,309.16
O:COIN251114C00362500,COIN,2025-11-14,5,362.5,C,0.0743389451330929,0.004285589247870618,-0.503179863840618,0.0392739321875179,,114,0.99,1.15,72,280,1.04,88,363.57,309.16
O:COIN251114C00365000,COIN,2025-11-14,5,365.0,C,0.06734985404401193,0.003940395737966533,-0.4629396677240829,0.039419757528258687,,581,0.92,1,1,1,0.97,223,365.96,309.16
O:COIN251114C00367500,COIN,2025-11-14,5,367.5,C,0.059869888340528074,0.0035809481634680863,-0.41871963381676697,0.03956754058203004,,105,0.69,0.99,474,284,0.84,61,368.34,309.16
O:COIN251114C00370000,COIN,2025-11-14,5,370.0,C,0.05389784410224674,0.003267906862033352,-0.38643909628127093,0.03970945319879514,,719,0.65,0.85,109,69,0.77,225,370.75,309.16
O:COIN251114C00372500,COIN,2025-11-14,5,372.5,C,0.0498079815884032,0.00302245694984917,-0.3680876526957591,0.0398440344358076,,32,0.52,0.87,373,263,0.75,31,373.195,309.16
O:COIN251114C00375000,COIN,2025-11-14,5,375.0,C,0.04161695810105706,0.0026435115689072003,-0.31789806807888255,0.03999449252030993,,794,0.42,0.7,286,1,0.67,159,375.56,309.16
O:COIN251114C00377500,COIN,2025-11-14,5,377.5,C,0.05189775717624295,0.0028892695531851954,-0.41097187153911047,0.0400738309796521,,19,0.5,1.07,1,1,0.7,37,378.285,309.16
O:COIN251114C00380000,COIN,2025-11-14,5,380.0,C,0.037446338279436435,0.0023342313307548193,-0.30706135888117225,0.0402474264823171,,618,0.32,0.71,174,56,0.65,235,380.515,309.16
O:COIN251114C00382500,COIN,2025-11-14,5,382.5,C,0.038451992785144745,0.002298624349278078,-0.32452273653461694,0.04036194745444186,,28,0.23,0.87,320,134,0.5,19,383.05,309.16
O:COIN251114C00385000,COIN,2025-11-14,5,385.0,C,0.0394020734608769,0.0022634021659379195,-0.34198040656792533,0.04047683945597953,,704,0.4,0.77,1,3,0.5,446,385.585,309.16
O:COIN251114C00387500,COIN,2025-11-14,5,387.5,C,0.028967730054640633,0.001835672780842583,-0.2517866867306533,0.02032732372309868,,7,0.17,0.62,281,144,0.2,1,387.895,309.16
O:COIN251114C00390000,COIN,2025-11-14,5,390.0,C,0.028940396039119704,0.0017850176354856661,-0.2583786205691103,0.020386427231484858,,477,0.2,0.61,345,156,0.41,151,390.405,309.16
O:COIN251114C00392500,COIN,2025-11-14,5,392.5,C,0.026508838183639475,0.001643902960017087,-0.24054509097970192,0.020453863754047796,,15,0.1,0.64,349,79,0.19,17,392.87,309.16
O:COIN251114C00395000,COIN,2025-11-14,5,395.0,C,0.027082869144005362,0.0016245602917722762,-0.2525634551406187,0.020510690545262333,,297,0.13,0.65,379,139,0.55,43,395.39,309.16
O:COIN251114C00397500,COIN,2025-11-14,5,397.5,C,0.02256329462749284,0.0014058856517940742,-0.21301938669783446,0.020585301517788188,,1,0.05,0.58,271,141,0.37,1,397.815,309.16
O:COIN251114C00400000,COIN,2025-11-14,5,400.0,C,0.02840130011332273,0.001594855490171584,-0.27930975495682087,0.020623785748337203,,1484,0.27,0.6,63,113,0.35,584,400.435,309.16
O:COIN251114C00402500,COIN,2025-11-14,5,402.5,C,0.022848079342875048,0.0013520552379426244,-0.22619876993871185,0.020701443016512666,,0,0.03,0.64,281,106,,,402.835,309.16
O:COIN251114C00405000,COIN,2025-11-14,5,405.0,C,0.016753809459863146,0.0010715638728629182,-0.17037316380207065,0.020781539925045615,,157,0.1,0.36,155,78,0.3,793,405.23,309.16
O:COIN251114C00410000,COIN,2025-11-14,5,410.0,C,0.018649114434524123,0.0011037189560458,-0.1971184191254006,0.02089126719261831,,200,0.02,0.53,143,172,0.28,21,410.275,309.16
O:COIN251114C00415000,COIN,2025-11-14,5,415.0,C,0.018343705621583363,0.0010475817388976762,-0.20215109421630917,0.02100856529708646,,137,0.05,0.51,1,122,0.1,6,415.28,309.16
O:COIN251114C00420000,COIN,2025-11-14,5,420.0,C,0.010909636270884857,0.0007025767879527244,-0.12262987312754658,0.009070335424510778,,331,0,0.47,0,78,0.12,25,420.235,309.16
O:COIN251114C00425000,COIN,2025-11-14,5,425.0,C,0.007288845423868592,0.000500411287864405,-0.08388499612780125,0.009131802161768517,,660,0.01,0.18,6,5,0.1,105,425.095,309.16
O:COIN251114C00430000,COIN,2025-11-14,5,430.0,C,0.014003790893192347,0.0007806504053175376,-0.17411185392574632,0.00915952162600678,,174,0.12,0.32,5,46,0.12,236,430.22,309.16
O:COIN251114C00435000,COIN,2025-11-14,5,435.0,C,0.012919328221533037,0.0007137240622710873,-0.1640269736684861,0.009211832413819288,,31,0,0.22,0,6,0.13,3,435.11,309.16
O:COIN251114C00440000,COIN,2025-11-14,5,440.0,C,0.006137048937844903,0.0003967786195420011,-0.0787136772265501,0.009282454804038213,,211,0.06,0.11,1,1,0.1,19,440.085,309.16
O:COIN251114C00445000,COIN,2025-11-14,5,445.0,C,0.005698861208352887,0.00036375764582961947,-0.07579450938959063,0.009332499735607928,,100,0.02,0.14,1,1,0.1,94,445.08,309.16
O:COIN251114C00450000,COIN,2025-11-14,5,450.0,C,0.0040919092972275814,0.0002744237981985446,-0.055283723963938984,0.0034148204220340113,,791,0.01,0.1,43,2,0.05,109,450.055,309.16
O:COIN251114C00455000,COIN,2025-11-14,5,455.0,C,0.009393734349082042,0.0005012098236002002,-0.13084873606981662,0.009416842432232292,,61,0,0.14,0,10,0.04,1,455.07,309.16
O:COIN251114C00460000,COIN,2025-11-14,5,460.0,C,0.004208758455397122,0.00026533145642429105,-0.06020459022022198,0.0034494531075747814,,750,0,0.11,0,6,0.1,8,460.055,309.16
O:COIN251114P00160000,COIN,2025-11-14,5,160.0,P,-0.0032884682088478194,0.0001225956228607141,-0.08399236578069175,0.005485520003854616,,280,0.03,0.15,3,2,0.08,475,159.91,309.16
O:COIN251114P00165000,COIN,2025-11-14,5,165.0,P,-0.00328024557651239,0.00012865758839849636,-0.07980267037772173,0.005573721779049809,,1052,0,0.13,0,18,0.01,2556,164.935,309.16
O:COIN251114P00170000,COIN,2025-11-14,5,170.0,P,-0.0027616132194126066,0.00011870979227268483,-0.06422793630692161,0.0020584174797379368,,250,0.05,0.08,26,20,0.07,1461,169.935,309.16
O:COIN251114P00175000,COIN,2025-11-14,5,175.0,P,-0.005227348645203407,0.00020399692473729207,-0.11435040464038218,0.005743484608314132,,732,0,0.26,0,5,0.05,973,174.87,309.16
O:COIN251114P00180000,COIN,2025-11-14,5,180.0,P,-0.003934694859307871,0.00017289513132953078,-0.08150976227782984,0.005828146131841353,,127,0.02,0.16,1,1,0.16,209,179.91,309.16
O:COIN251114P00185000,COIN,2025-11-14,5,185.0,P,-0.003745884349843862,0.00017570525936061007,-0.07371510247739148,0.005910234868970326,,168,0.01,0.15,10,11,0.11,180,184.92,309.16
O:COIN251114P00190000,COIN,2025-11-14,5,190.0,P,-0.0050946396717350025,0.00023522011808887403,-0.09455884959654144,0.005990835083191277,,436,0.02,0.2,1,21,0.09,113,189.89,309.16
O:COIN251114P00195000,COIN,2025-11-14,5,195.0,P,-0.0057415109526456854,0.00027271847974928015,-0.10107913218549817,0.006070505220031403,,361,0,0.22,0,5,0.2,5,194.89,309.16
O:COIN251114P00200000,COIN,2025-11-14,5,200.0,P,-0.007217779969450299,0.00034324204811648823,-0.1219207521634448,0.006149690716612987,,2002,0.14,0.16,38,4,0.15,2688,199.85,309.16
O:COIN251114P00205000,COIN,2025-11-14,5,205.0,P,-0.007593270724760444,0.0003784682071635341,-0.12127479950353154,0.006227136772527272,,369,0.02,0.28,37,343,0.23,18,204.85,309.16
O:COIN251114P00210000,COIN,2025-11-14,5,210.0,P,-0.010179270232866975,0.0004957812840464868,-0.1570965897842855,0.01471274085352282,,354,0.05,0.36,112,333,0.2,86,209.795,309.16
O:COIN251114P00215000,COIN,2025-11-14,5,215.0,P,-0.012114613740529464,0.0005969588011631626,-0.17380344545437398,0.014888917206174022,,177,0,0.35,0,121,0.2,41,214.825,309.16
O:COIN251114P00220000,COIN,2025-11-14,5,220.0,P,-0.010909493962830875,0.0005940922904118498,-0.14710240246919207,0.015060051803997658,,256,0.05,0.34,1,251,0.23,10,219.805,309.16
O:COIN251114P00222500,COIN,2025-11-14,5,222.5,P,-0.02204870809378737,0.000987545148325574,-0.29785871664003455,0.015156446135871426,,2,0,0.45,0,118,0.17,2,222.275,309.16
O:COIN251114P00225000,COIN,2025-11-14,5,225.0,P,-0.01222848379534666,0.0006899604387372585,-0.15294339940990645,0.015230248119129687,,161,0.01,0.41,276,149,0.26,180,224.79,309.16
O:COIN251114P00227500,COIN,2025-11-14,5,227.5,P,-0.02555619587326143,0.0011613269817501114,-0.32952688903866123,0.030662239601052976,,1,0,0.54,0,79,0.38,1,227.23,309.16
O:COIN251114P00230000,COIN,2025-11-14,5,230.0,P,-0.017926057094072072,0.0009646699213979094,-0.21032960562236533,0.015404648103233663,,297,0.13,0.51,273,205,0.46,78,229.68,309.16
O:COIN251114P00232500,COIN,2025-11-14,5,232.5,P,-0.01804318526987754,0.0010068062073717505,-0.20375108397775796,0.015487192670163368,,3,0.04,0.58,190,156,0.48,8,232.19,309.16
O:COIN251114P00235000,COIN,2025-11-14,5,235.0,P,-0.01884198559899865,0.0010778053915498774,-0.20531040189674526,0.015570112486272818,,171,0.06,0.57,470,310,0.27,364,234.685,309.16
O:COIN251114P00237500,COIN,2025-11-14,5,237.5,P,-0.020822057324303422,0.0011979489900104355,-0.22043577519903076,0.015654718082073343,,37,0.22,0.47,127,262,0.36,44,237.155,309.16
O:COIN251114P00240000,COIN,2025-11-14,5,240.0,P,-0.027099572838777005,0.0014675017506236923,-0.28619931921662334,0.03149301165575416,,214,0.33,0.62,1,202,0.4,901,239.525,309.16
O:COIN251114P00242500,COIN,2025-11-14,5,242.5,P,-0.024764717368040087,0.0014531118048984625,-0.2479721325711957,0.01582370840878246,,4,0.09,0.71,266,286,1,16,242.1,309.16
O:COIN251114P00245000,COIN,2025-11-14,5,245.0,P,-0.02740498649348641,0.0016130139254449134,-0.2652465208009403,0.03181271890122743,,192,0.18,0.7,425,441,0.43,151,244.56,309.16
O:COIN251114P00247500,COIN,2025-11-14,5,247.5,P,-0.030398046167974316,0.0017940298997825592,-0.2796311470571867,0.031975370122990655,,20,0.17,0.8,312,304,0.61,31,247.015,309.16
O:COIN251114P00250000,COIN,2025-11-14,5,250.0,P,-0.03533126600603428,0.002051361795374995,-0.3099305010916781,0.0321412192610398,,4267,0.51,0.63,166,1,0.52,2479,249.43,309.16
O:COIN251114P00252500,COIN,2025-11-14,5,252.5,P,-0.037778717512335365,0.0022382927630512856,-0.3163538034770697,0.03230097935152938,,34,0.27,0.92,378,340,0.83,74,251.905,309.16
O:COIN251114P00255000,COIN,2025-11-14,5,255.0,P,-0.04174284960081501,0.0024895541143920455,-0.3347131254648025,0.032463221098414055,,243,0.5,0.8,228,204,0.65,210,254.35,309.16
O:COIN251114P00257500,COIN,2025-11-14,5,257.5,P,-0.05351913040219461,0.0029813106626617094,-0.42470243565201077,0.032644863498794675,,32,0.7,1.07,217,343,0.73,89,256.615,309.16
O:COIN251114P00260000,COIN,2025-11-14,5,260.0,P,-0.05563371922403883,0.0032107318149733823,-0.42117604616632437,0.03280176951615666,,480,0.82,0.95,221,195,0.85,759,259.115,309.16
O:COIN251114P00262500,COIN,2025-11-14,5,262.5,P,-0.06122326962572765,0.003550334165246462,-0.44762250722611313,0.05693997421139445,,44,0.9,1.03,294,107,0.96,331,261.535,309.16
O:COIN251114P00265000,COIN,2025-11-14,5,265.0,P,-0.06914547892879953,0.003967851022333491,-0.4748367093173491,0.057216738741349006,,2819,1.04,1.15,229,31,1.07,391,263.905,309.16
O:COIN251114P00267500,COIN,2025-11-14,5,267.5,P,-0.07748591323539564,0.004423602550701903,-0.5020490186204618,0.05749338965434117,,26,1.08,1.37,431,302,1.32,69,266.275,309.16
O:COIN251114P00270000,COIN,2025-11-14,5,270.0,P,-0.08782741091983377,0.004950657201178169,-0.5405443796856751,0.05777457087441704,,2684,1.3,1.49,328,98,1.39,1060,268.605,309.16
O:COIN251114P00272500,COIN,2025-11-14,5,272.5,P,-0.10114647464398176,0.005552078613781229,-0.5987901805489648,0.05806399973370791,,427,1.46,1.81,337,369,1.63,237,270.865,309.16
O:COIN251114P00275000,COIN,2025-11-14,5,275.0,P,-0.11377249407084786,0.0061593701721299006,-0.6499911325299637,0.05836217707312435,,664,1.79,1.91,87,63,1.83,582,273.15,309.16
O:COIN251114P00277500,COIN,2025-11-14,5,277.5,P,-0.12919794911759347,0.006809328674399265,-0.7019612483614656,0.08795383177643507,,81,1.97,2.31,209,315,2.04,246,275.36,309.16
O:COIN251114P00280000,COIN,2025-11-14,5,280.0,P,-0.14543467668233526,0.007505701340522779,-0.7369127181023527,0.08837073626784994,,724,2.35,2.52,65,102,2.4,2063,277.565,309.16
O:COIN251114P00282500,COIN,2025-11-14,5,282.5,P,-0.1656826355328258,0.008247108743262172,-0.7933403767592093,0.08879832819445116,,129,2.63,3.05,157,317,2.74,155,279.66,309.16
O:COIN251114P00285000,COIN,2025-11-14,5,285.0,P,-0.18580982208221306,0.009021860444721256,-0.8458729795403438,0.08922694426968175,,3159,3.15,3.3,106,38,3.15,1340,281.775,309.16
O:COIN251114P00287500,COIN,2025-11-14,5,287.5,P,-0.20800945847949015,0.009800883263289727,-0.9111491485740002,0.08974012155962717,,132,3.55,3.8,73,69,3.7,294,283.825,309.16
O:COIN251114P00290000,COIN,2025-11-14,5,290.0,P,-0.2313300067884744,0.010596993816151423,-0.9403419146912168,0.11779719194406227,,701,4.05,4.25,271,43,4.2,949,285.85,309.16
O:COIN251114P00292500,COIN,2025-11-14,5,292.5,P,-0.2579667063598622,0.011386130707733436,-0.9704042223879384,0.118350202591804,,447,4.4,5.05,343,287,4.75,1013,287.775,309.16
O:COIN251114P00295000,COIN,2025-11-14,5,295.0,P,-0.2877702590423364,0.012113473585274575,-1.0176457256213467,0.11891439674457885,,863,5.3,5.55,197,43,5.5,1013,289.575,309.16
O:COIN251114P00297500,COIN,2025-11-14,5,297.5,P,-0.3169723211659916,0.012938124784830753,-1.0546309668904483,0.11948530045375866,,216,5.8,6.3,406,32,6.05,496,291.45,309.16
O:COIN251114P00300000,COIN,2025-11-14,5,300.0,P,-0.3496326319660076,0.01354341394722056,-1.0948052063924727,0.1371860178423635,,2313,6.65,7.15,399,5,6.9,1776,293.1,309.16
O:COIN251114P00302500,COIN,2025-11-14,5,302.5,P,-0.38469920029175825,0.013952061430077038,-1.1095894990901738,0.13782462387897973,,371,7.6,8.25,418,66,8.14,177,294.575,309.16
O:COIN251114P00305000,COIN,2025-11-14,5,305.0,P,-0.42051459086522075,0.014305769853670465,-1.1298127248226972,0.1384656703144156,,415,8.65,9.35,278,86,9.05,367,296,309.16
O:COIN251114P00307500,COIN,2025-11-14,5,307.5,P,-0.45650740888444463,0.014765705945946204,-1.1419849291229869,0.13910765942349035,,183,9.55,10.45,432,104,10,485,297.5,309.16
