ticker,underlying,expiration,dte,strike,type,delta,gamma,theta,vega,iv,open_interest,bid,ask,bid_size,ask_size,last_price,volume,break_even,underlying_price
O:MSFT251114C00512500,MSFT,2025-11-14,5,512.5,C,0.17127041617555783,0.01722573366344583,-0.4060934625196637,0.15465143971282566,,2365,1.34,1.39,5,24,1.4,2258,513.865,497.8
O:MSFT251114C00515000,MSFT,2025-11-14,5,515.0,C,0.13468476736252602,0.014587029487575209,-0.35675922366495194,0.10351811367001904,,3052,0.99,1.05,4,29,1.04,10964,516.02,497.8
O:MSFT251114C00517500,MSFT,2025-11-14,5,517.5,C,0.10560265977829048,0.01210413871837948,-0.29569704981240125,0.10398748230226858,,1711,0.75,0.79,10,30,0.77,852,518.27,497.8
O:MSFT251114C00520000,MSFT,2025-11-14,5,520.0,C,0.0820884646869426,0.009883078750321387,-0.2515755713412439,0.1043743651080352,,10670,0.56,0.6,7,40,0.57,9878,520.58,497.8
O:MSFT251114C00522500,MSFT,2025-11-14,5,522.5,C,0.0636566259778474,0.00802782934726982,-0.2100490363589381,0.06065864250741746,,3586,0.42,0.45,76,63,0.42,798,522.935,497.8
O:MSFT251114C00525000,MSFT,2025-11-14,5,525.0,C,0.05038916357419488,0.006507319845128043,-0.17578150911218804,0.060878766164012124,,5094,0.33,0.35,40,41,0.33,1595,525.34,497.8
O:MSFT251114C00527500,MSFT,2025-11-14,5,527.5,C,0.03972152833782342,0.005243835001539683,-0.14947841326314962,0.06106305835635543,,1247,0.25,0.28,80,111,0.27,1353,527.765,497.8
O:MSFT251114C00530000,MSFT,2025-11-14,5,530.0,C,0.03179451315320096,0.004272147816332585,-0.1298910807107721,0.03061235767117092,,5687,0.2,0.22,33,49,0.2,2671,530.21,497.8
O:MSFT251114C00532500,MSFT,2025-11-14,5,532.5,C,0.025812131474258954,0.003499266750543427,-0.10934511824130044,0.030714731035755293,,685,0.16,0.18,40,67,0.17,321,532.67,497.8
O:MSFT251114C00535000,MSFT,2025-11-14,5,535.0,C,0.02116852992390746,0.0028748268201305585,-0.0942298292325794,0.030800003316265506,,4169,0.13,0.15,38,41,0.15,564,535.14,497.8
O:MSFT251114C00537500,MSFT,2025-11-14,5,537.5,C,0.01791215267574267,0.0024130663147067153,-0.08454519012849154,0.030868470576214398,,458,0.11,0.13,33,34,0.13,76,537.62,497.8
O:MSFT251114C00540000,MSFT,2025-11-14,5,540.0,C,0.014285470173946279,0.0019504474862199958,-0.07214518461995371,0.03094285452464071,,2435,0.09,0.1,5,7,0.1,684,540.095,497.8
O:MSFT251114C00542500,MSFT,2025-11-14,5,542.5,C,0.013139027368052203,0.0017438708234654222,-0.07060642528735486,0.030988906695139224,,568,0.08,0.1,55,73,0.09,52,542.59,497.8
O:MSFT251114C00545000,MSFT,2025-11-14,5,545.0,C,0.011521933121931154,0.0015118524696277672,-0.06398572592763516,0.013313641747223525,,2686,0.07,0.09,49,63,0.08,268,545.08,497.8
O:MSFT251114C00547500,MSFT,2025-11-14,5,547.5,C,0.010536196145507241,0.0013502871395774123,-0.06073938172106956,0.013340455840442429,,394,0.07,0.08,5,13,0.08,103,547.575,497.8
O:MSFT251114C00550000,MSFT,2025-11-14,5,550.0,C,0.00848074330920421,0.001098293645608166,-0.050324240701475634,0.013379264626068763,,5472,0.05,0.07,98,68,0.06,1522,550.06,497.8
O:MSFT251114C00552500,MSFT,2025-11-14,5,552.5,C,0.00818383983580933,0.0010229769079812129,-0.05066224436241027,0.013399365498625753,,269,0.05,0.07,18,42,0.06,66,552.56,497.8
O:MSFT251114C00555000,MSFT,2025-11-14,5,555.0,C,0.007365626150400725,0.000905691479522828,-0.04741583424305845,0.013425529725747724,,1927,0.04,0.07,89,70,0.06,123,555.055,497.8
O:MSFT251114C00560000,MSFT,2025-11-14,5,560.0,C,0.005858341247399693,0.0007031583859775065,-0.04092293213441379,0.013477709305314167,,2768,0.04,0.05,40,40,0.05,318,560.045,497.8
O:MSFT251114C00565000,MSFT,2025-11-14,5,565.0,C,0.005016849682885136,0.0005813420497628982,-0.038013986008063154,0.013524946068915931,,796,0.03,0.05,71,88,0.03,54,565.04,497.8
O:MSFT251114C00570000,MSFT,2025-11-14,5,570.0,C,0.0042659197275998735,0.0004811255274515256,-0.03466502128712304,0.004936763185242111,,1263,0.02,0.05,99,121,0.05,103,570.035,497.8
O:MSFT251114C00575000,MSFT,2025-11-14,5,575.0,C,0.004057741886240731,0.00043519812727065265,-0.034830980337508775,0.00495408137730408,,1210,0.02,0.05,112,176,0.02,108,575.035,497.8
O:MSFT251114C00580000,MSFT,2025-11-14,5,580.0,C,0.0029182153452468576,0.0003164522485837029,-0.02580046622898767,0.004979306516355844,,759,0.01,0.04,56,54,0.02,482,580.025,497.8
O:MSFT251114C00585000,MSFT,2025-11-14,5,585.0,C,0.002303749292573766,0.0002472744127036194,-0.021368153934060236,0.005000249122539985,,920,0.01,0.03,15,1,0.02,1155,585.02,497.8
O:MSFT251114C00590000,MSFT,2025-11-14,5,590.0,C,0.0026715720143371327,0.00026513370359462134,-0.026132156855177776,0.005013693478291431,,260,0.01,0.04,111,54,0.02,705,590.025,497.8
O:MSFT251114C00595000,MSFT,2025-11-14,5,595.0,C,0.0021186045282470087,0.00020906787208074758,-0.021699761235114638,0.0050344868852030275,,517,0.01,0.03,6,66,0.01,20,595.02,497.8
O:MSFT251114C00600000,MSFT,2025-11-14,5,600.0,C,0.002038753138762343,0.000193571363243051,-0.021865454658422597,0.00505190643798594,,1265,0,0.03,0,51,0.01,914,600.015,497.8
O:MSFT251114C00605000,MSFT,2025-11-14,5,605.0,C,0.0019659007670918406,0.00017994909548965624,-0.02203107093948318,0.005069486431428788,,435,0,0.03,0,84,0.01,631,605.015,497.8
O:MSFT251114C00610000,MSFT,2025-11-14,5,610.0,C,0.001899168900278132,0.00016790318543524914,-0.02219660754588757,0.0050871958572577865,,497,0,0.03,0,87,0.02,463,610.015,497.8
O:MSFT251114C00615000,MSFT,2025-11-14,5,615.0,C,0.0018378202561627954,0.00015719327467397922,-0.02236206207338548,0.005105010352047887,,545,0,0.03,0,77,0.01,104,615.015,497.8
O:MSFT251114C00620000,MSFT,2025-11-14,5,620.0,C,0.0013940634545463533,0.00012100116332718537,-0.017929454276637766,0.005125362757215135,,313,0,0.03,0,32,0.01,175,620.015,497.8
O:MSFT251114C00625000,MSFT,2025-11-14,5,625.0,C,0.0017288719319643805,0.0001390334728688751,-0.02269271592764175,0.0051408750369576275,,127,0,0.02,0,7,0.01,1,625.01,497.8
O:MSFT251114C00630000,MSFT,2025-11-14,5,630.0,C,0.0013162725900144133,0.0001077825946050813,-0.018193353474435337,0.0015708476280105479,,424,0,0.01,0,1,0.01,5,630.005,497.8
O:MSFT251114C00635000,MSFT,2025-11-14,5,635.0,C,0.0012812470708066389,0.00010207815090803763,-0.01822730453814979,0.0015764597486928296,,320,0,0.02,0,20,0.01,21,635.01,497.8
O:MSFT251114C00640000,MSFT,2025-11-14,5,640.0,C,0.0012483738645950627,9.686525103617655e-05,-0.018261235973961405,0.001582069541953615,,446,0,0.02,0,36,0.01,21,640.01,497.8
O:MSFT251114C00645000,MSFT,2025-11-14,5,645.0,C,0.0015535242042291752,0.0001121139612001682,-0.02335303494569924,0.005213153190725914,,131,0,0.01,0,66,0.01,1,645.005,497.8
O:MSFT251114C00650000,MSFT,2025-11-14,5,650.0,C,0.0011883344490171734,8.769684843193271e-05,-0.018329038674067044,0.0015932712489291313,,1130,0,0.01,0,6,0.01,1,650.005,497.8
O:MSFT251114P00270000,MSFT,2025-11-14,5,270.0,P,-0.0006708661668776521,2.2796742700373847e-05,-0.024535376812640633,0.0010029928363140368,,5,0,0.01,0,638,0.03,3,269.995,497.8
O:MSFT251114P00280000,MSFT,2025-11-14,5,280.0,P,-0.000999618518503588,3.365374360904594e-05,-0.03464182454399719,0.003357369899105399,,2,0,0.01,0,635,0.02,2,279.995,497.8
O:MSFT251114P00290000,MSFT,2025-11-14,5,290.0,P,-0.0007524530447897991,2.849150269344858e-05,-0.024408915890762654,0.0010399558177692297,,0,0,0.01,0,644,,,289.995,497.8
O:MSFT251114P00300000,MSFT,2025-11-14,5,300.0,P,-0.0009631234631178461,3.723694602658782e-05,-0.029420254004212304,0.0034763324026479427,,9,0,0.01,0,20,0.01,875,299.995,497.8
O:MSFT251114P00310000,MSFT,2025-11-14,5,310.0,P,-0.0008482893615540661,3.598764415157501e-05,-0.024279988906847093,0.001075416133796789,,0,0,0.02,0,51,0.01,78,309.99,497.8
O:MSFT251114P00320000,MSFT,2025-11-14,5,320.0,P,-0.0009029209508077087,4.065079213795471e-05,-0.024187422871415454,0.0035899827294666826,,4,0,0.02,0,51,0.02,1,319.99,497.8
O:MSFT251114P00325000,MSFT,2025-11-14,5,325.0,P,-0.0009322595505425376,4.327130346053823e-05,-0.024026893675533078,0.003617650430294368,,4,0,0.02,0,51,0.06,2,324.99,497.8
O:MSFT251114P00330000,MSFT,2025-11-14,5,330.0,P,-0.0011634418171417404,5.380275691341446e-05,-0.028462579799388325,0.003645377660465136,,4,0,0.01,0,12,0.01,1,329.995,497.8
O:MSFT251114P00335000,MSFT,2025-11-14,5,335.0,P,-0.001203238158390639,5.745120457440678e-05,-0.028301312130486984,0.0036725043946637093,,4,0,0.02,0,51,0.02,1,334.99,497.8
O:MSFT251114P00340000,MSFT,2025-11-14,5,340.0,P,-0.0014552295435627002,6.983994866799451e-05,-0.032736516317723986,0.0036998065820650476,,4,0,0.02,0,51,0.12,2,339.99,497.8
O:MSFT251114P00345000,MSFT,2025-11-14,5,345.0,P,-0.0012898632794221935,6.580187298057284e-05,-0.027977589898413306,0.00372585967772551,,5,0,0.02,0,51,0.01,6,344.99,497.8
O:MSFT251114P00350000,MSFT,2025-11-14,5,350.0,P,-0.00178287861132339,8.945468995425517e-05,-0.037009355629904275,0.0037533014000926306,,3,0,0.02,0,51,0.01,27,349.99,497.8
O:MSFT251114P00355000,MSFT,2025-11-14,5,355.0,P,-0.0013874135598686563,7.587636115470978e-05,-0.027652434110098118,0.0037780092584911336,,8,0,0.02,0,40,0.03,16,354.99,497.8
O:MSFT251114P00360000,MSFT,2025-11-14,5,360.0,P,-0.0016842731896561467,9.290900078376222e-05,-0.03208668233927479,0.003804406743968187,,14,0,0.01,0,18,0.01,2,359.995,497.8
O:MSFT251114P00365000,MSFT,2025-11-14,5,365.0,P,-0.0019972217440472604,0.00011166818359732863,-0.0365207923250521,0.0038306443223576564,,12,0,0.02,0,39,0.03,20,364.99,497.8
O:MSFT251114P00370000,MSFT,2025-11-14,5,370.0,P,-0.0018226787296151746,0.0001084284405358071,-0.031759864179239206,0.003854890891530473,,4,0,0.02,0,60,0.02,2,369.99,497.8
O:MSFT251114P00375000,MSFT,2025-11-14,5,375.0,P,-0.001342741065608079,8.837752777260348e-05,-0.022400853325176398,0.003877451968653771,,3,0,0.02,0,41,0.01,20,374.99,497.8
O:MSFT251114P00380000,MSFT,2025-11-14,5,380.0,P,-0.0014011327870599413,9.60716182716132e-05,-0.022236624065896306,0.0039016407301009,,6,0,0.03,0,104,0.02,2,379.985,497.8
O:MSFT251114P00385000,MSFT,2025-11-14,5,385.0,P,-0.0014642528535129071,0.00010474616406128,-0.022072169154225527,0.003925466362269666,,16,0,0.03,0,104,0.01,23,384.985,497.8
O:MSFT251114P00390000,MSFT,2025-11-14,5,390.0,P,-0.0015327158311061774,0.00011457464930475858,-0.021907503555311254,0.003948915036616208,,48,0,0.03,0,92,0.02,7,389.985,497.8
O:MSFT251114P00395000,MSFT,2025-11-14,5,395.0,P,-0.001607247111000428,0.00012577063478054305,-0.021742641611271915,0.003971958587599676,,55,0.01,0.03,9,59,0.03,13,394.98,497.8
O:MSFT251114P00400000,MSFT,2025-11-14,5,400.0,P,-0.001688709049833914,0.00013859938851144068,-0.021577597075923938,0.003994577216517063,,98,0.01,0.03,45,25,0.03,18,399.98,497.8
O:MSFT251114P00405000,MSFT,2025-11-14,5,405.0,P,-0.0021514578568631896,0.00017931516756050658,-0.026010399284894604,0.004018941658165273,,390,0.01,0.04,108,129,0.04,27,404.975,497.8
O:MSFT251114P00410000,MSFT,2025-11-14,5,410.0,P,-0.00301079827161846,0.0002498030303121644,-0.03504116683711081,0.004045437235242502,,108,0.02,0.05,42,199,0.04,5,409.965,497.8
O:MSFT251114P00415000,MSFT,2025-11-14,5,415.0,P,-0.003180819167794603,0.0002783227091799831,-0.03487580515821638,0.004067460941769715,,57,0.02,0.05,95,130,0.06,66,414.965,497.8
O:MSFT251114P00420000,MSFT,2025-11-14,5,420.0,P,-0.00375509601026655,0.0003385899697211568,-0.038982025955122415,0.01125055891939577,,32,0.03,0.05,20,34,0.04,1654,419.96,497.8
O:MSFT251114P00425000,MSFT,2025-11-14,5,425.0,P,-0.004390793326212054,0.0004102898491761101,-0.04189178675278793,0.011309534897099032,,37,0.03,0.06,2,12,0.05,50,424.955,497.8
O:MSFT251114P00430000,MSFT,2025-11-14,5,430.0,P,-0.00633281316342289,0.0005868754838235639,-0.05555458567934499,0.011376438595437813,,195,0.05,0.08,78,119,0.07,65,429.935,497.8
O:MSFT251114P00435000,MSFT,2025-11-14,5,435.0,P,-0.00762050861593829,0.0007332999526465314,-0.06204839855757428,0.011437424888559693,,267,0.06,0.09,93,97,0.09,147,434.925,497.8
O:MSFT251114P00440000,MSFT,2025-11-14,5,440.0,P,-0.00947872756176003,0.0009410720500672919,-0.07212632681589053,0.011501550114028829,,216,0.08,0.1,58,54,0.12,111,439.91,497.8
O:MSFT251114P00445000,MSFT,2025-11-14,5,445.0,P,-0.011954752392803893,0.001219208205697462,-0.08400369245612171,0.026985602403591907,,194,0.1,0.12,27,2,0.11,94,444.89,497.8
O:MSFT251114P00450000,MSFT,2025-11-14,5,450.0,P,-0.01609371220377093,0.0016631335512973426,-0.10065944830079226,0.02712661586838637,,490,0.13,0.16,64,100,0.14,326,449.855,497.8
O:MSFT251114P00455000,MSFT,2025-11-14,5,455.0,P,-0.02124768348925639,0.00225273268569114,-0.12003011401735035,0.027272788756729543,,528,0.17,0.2,45,44,0.19,336,454.815,497.8
O:MSFT251114P00460000,MSFT,2025-11-14,5,460.0,P,-0.029662698720575302,0.003155575464783838,-0.15404777957295876,0.054885746053129535,,918,0.24,0.27,6,26,0.26,591,459.745,497.8
O:MSFT251114P00465000,MSFT,2025-11-14,5,465.0,P,-0.04981991026656742,0.004890573006253574,-0.22656843184982706,0.05526920245369865,,669,0.34,0.57,33,52,0.36,674,464.545,497.8
O:MSFT251114P00470000,MSFT,2025-11-14,5,470.0,P,-0.06322814301009676,0.006502624748424377,-0.25531451216572415,0.055703666705394526,,2464,0.52,0.57,18,24,0.53,1724,469.455,497.8
O:MSFT251114P00475000,MSFT,2025-11-14,5,475.0,P,-0.09541747562964835,0.009325454920291019,-0.3226636928517366,0.09661330976600353,,3493,0.82,0.87,75,31,0.82,1322,474.155,497.8
O:MSFT251114P00480000,MSFT,2025-11-14,5,480.0,P,-0.14378105104235803,0.013009849285837984,-0.4179957320633612,0.14601622558657806,,4759,1.3,1.37,47,23,1.32,1859,478.665,497.8
O:MSFT251114P00485000,MSFT,2025-11-14,5,485.0,P,-0.21349291131471154,0.01738808341877877,-0.5241262999091623,0.14732904425253818,,4881,2.06,2.16,3,6,2.1,3372,482.89,497.8
O:MSFT251114P00490000,MSFT,2025-11-14,5,490.0,P,-0.3073581239290916,0.02158573907819488,-0.6031557345412848,0.19408340538556132,,3585,3.25,3.4,22,42,3.26,2034,486.675,497.8
O:MSFT251114P00495000,MSFT,2025-11-14,5,495.0,P,-0.4209981376880137,0.02446336946892771,-0.6527097433919314,0.22372597762395457,,2841,5,5.2,21,4,5.06,2906,489.9,497.8
O:MSFT251114P00497500,MSFT,2025-11-14,5,497.5,P,-0.482680465631779,0.0239024579803759,-0.7138666872905008,0.22471412151381895,,390,6.15,6.95,12,12,6.2,1109,490.95,497.8
O:MSFT251114P00500000,MSFT,2025-11-14,5,500.0,P,-0.5435438304959459,0.024757934837837555,-0.6618066350636598,0.22566697869091945,,3221,7.5,7.7,10,4,7.5,2590,492.4,497.8
O:MSFT251114P00502500,MSFT,2025-11-14,5,502.5,P,-0.6011947676205107,0.02351473992873868,-0.6635066517500844,0.22641560111163145,,1894,8.9,9.55,5,15,8.3,719,493.275,497.8
O:MSFT251114P00505000,MSFT,2025-11-14,5,505.0,P,-0.6577602777659715,0.02251899039451249,-0.6293245362095271,0.1989709015861559,,2590,10.65,10.95,9,2,11.25,657,494.2,497.8
O:MSFT251114P00507500,MSFT,2025-11-14,5,507.5,P,-0.7011309717687082,0.02026129291274803,-0.6131286142148046,0.19953440654012805,,703,12.4,13.25,5,17,11.63,171,494.675,497.8
O:MSFT251114P00510000,MSFT,2025-11-14,5,510.0,P,-0.7522405651667926,0.018800244735726584,-0.5588504613183424,0.19892067096787,,3432,14.4,14.75,10,5,14.64,548,495.425,497.8
O:MSFT251114P00512500,MSFT,2025-11-14,5,512.5,P,-0.7845444205211205,0.0166939582383018,-0.532982586390089,0.15343452701634136,,2805,16.15,17.35,35,60,16.46,56,495.75,497.8
O:MSFT251114P00515000,MSFT,2025-11-14,5,515.0,P,-0.8162668596703767,0.01480856096368806,-0.48727512515801946,0.15369842850353813,,17812,18.4,19.4,49,65,19.45,252,496.1,497.8
O:MSFT251114P00517500,MSFT,2025-11-14,5,517.5,P,-0.8359580622336343,0.013056682058729447,-0.4803771611324188,0.1534834979356704,,607,20.65,21.85,11,35,21.85,77,496.25,497.8
O:MSFT251114P00520000,MSFT,2025-11-14,5,520.0,P,-0.8578418600711253,0.011564717321890393,-0.45809339142151445,0.15166227862827306,,12871,23,24.05,13,29,22.18,65,496.475,497.8
O:MSFT251114P00522500,MSFT,2025-11-14,5,522.5,P,-0.887788889052177,0.01006098746945887,-0.3687119222377201,0.10263983086064812,,447,24.9,26.4,88,31,25.9,65,496.85,497.8
O:MSFT251114P00525000,MSFT,2025-11-14,5,525.0,P,-0.8578361428962936,0.009487487067191332,-0.5621100742925709,0.15214813183243156,,11618,27.6,30.05,31,135,28.79,228,496.175,497.8
O:MSFT251114P00527500,MSFT,2025-11-14,5,527.5,P,-0.866528251870122,0.00865762628252061,-0.5648434526693974,0.1035495257700718,,1492,29.95,32.6,107,150,31.64,46,496.225,497.8
O:MSFT251114P00530000,MSFT,2025-11-14,5,530.0,P,-0.8875101171812206,0.007765669534084176,-0.48238656210303127,0.1035188379874636,,266,31.8,35.1,146,146,34.19,19,496.55,497.8
O:MSFT251114P00532500,MSFT,2025-11-14,5,532.5,P,-0.8909635428786287,0.007168661009749751,-0.49892943972103715,0.10371962705822067,,36,34.35,37.6,138,131,37.87,8,496.525,497.8
O:MSFT251114P00535000,MSFT,2025-11-14,5,535.0,P,-0.8940330138723274,0.0066534927348742305,-0.5154686441437144,0.1037531779147494,,170,36.9,40.1,149,148,38.4,1292,496.5,497.8
O:MSFT251114P00537500,MSFT,2025-11-14,5,537.5,P,-0.9026030493458052,0.006099710206182718,-0.4962901299755408,0.10384560892804653,,0,39.3,42.5,107,108,38.95,490,496.6,497.8
O:MSFT251114P00540000,MSFT,2025-11-14,5,540.0,P,-0.9025887356478856,0.0057526935703043425,-0.5270705808268767,0.10402913200945132,,243,41.85,45.1,131,121,43.4,2464,496.525,497.8
O:MSFT251114P00542500,MSFT,2025-11-14,5,542.5,P,-0.9069007357305814,0.005367459744459546,-0.529295136779253,0.10424984740546468,,3,44.3,47.6,85,85,44.2,240,496.55,497.8
O:MSFT251114P00545000,MSFT,2025-11-14,5,545.0,P,-0.9098227620585596,0.005043169120821089,-0.5386483983896471,0.10410896956687889,,16,46.8,50.1,85,85,48.5,1012,496.55,497.8
O:MSFT251114P00547500,MSFT,2025-11-14,5,547.5,P,-0.9114618739061926,0.0047721592285371855,-0.5551227437691159,0.10431369932258773,,0,49.3,52.65,81,81,31.25,31,496.525,497.8
O:MSFT251114P00550000,MSFT,2025-11-14,5,550.0,P,-0.9149984017558432,0.004492122927125162,-0.557312621865393,0.10453249553813519,,2,51.8,55.1,85,85,54.11,4,496.55,497.8
O:MSFT251114P00552500,MSFT,2025-11-14,5,552.5,P,-0.9173007572936462,0.004256574561416575,-0.5666314322562593,0.10420380902415284,,0,54.3,57.6,81,81,34.53,1,496.55,497.8
O:MSFT251114P00555000,MSFT,2025-11-14,5,555.0,P,-0.9194481844761493,0.004042618733516718,-0.5758404792429782,0.10398694730784847,,0,56.8,60.1,85,85,41.78,38,496.55,497.8
O:MSFT251114P00560000,MSFT,2025-11-14,5,560.0,P,-0.9233314609774603,0.003669113658788075,-0.5939569202920431,0.1038769908910163,,0,61.8,65.1,85,85,60,1,496.55,497.8
O:MSFT251114P00565000,MSFT,2025-11-14,5,565.0,P,-0.9267533708788689,0.003353908711640673,-0.6113367230704008,0.095339304930797,,0,66.8,70.1,85,85,43.66,1,496.55,497.8
O:MSFT251114P00570000,MSFT,2025-11-14,5,570.0,P,-0.9297095230140255,0.0030884791503086916,-0.6189883639597562,0.06199458783892088,,0,71.8,75.1,81,81,69.5,2,496.55,497.8
O:MSFT251114P00575000,MSFT,2025-11-14,5,575.0,P,-0.9323731010867614,0.002858535327429188,-0.6261570814541373,0.06212874121978149,,0,76.8,80.1,81,81,47.5,1,496.55,497.8
O:MSFT251114P00580000,MSFT,2025-11-14,5,580.0,P,-0.9347937814583072,0.002657351912225581,-0.6333246225197889,0.062380655298322596,,0,81.8,85.1,85,85,51.4,1,496.55,497.8
O:MSFT251114P00585000,MSFT,2025-11-14,5,585.0,P,-0.9370014514698783,0.002480131300436842,-0.640488039750806,0.0626326659891192,,0,86.8,90.1,85,85,53.25,1,496.55,497.8
O:MSFT251114P00590000,MSFT,2025-11-14,5,590.0,P,-0.9382427468629346,0.0023364980062445507,-0.6576418978039912,0.06287895215873344,,0,91.8,95.15,86,86,53.79,3,496.525,497.8
O:MSFT251114P00595000,MSFT,2025-11-14,5,595.0,P,-0.9408804807620705,0.00218319510378624,-0.6548020263669474,0.06313226587898078,,0,96.8,100.1,82,92,,,496.55,497.8
O:MSFT251114P00600000,MSFT,2025-11-14,5,600.0,P,-0.9425939842661919,0.0020579348385091887,-0.661948103035502,0.06325852118558889,,0,101.8,105.1,85,85,74.85,20,496.55,497.8
O:MSFT251114P00605000,MSFT,2025-11-14,5,605.0,P,-0.944181655524656,0.0019452538296590937,-0.6690719074947137,0.06350580239126398,,0,106.8,110.1,85,85,82.9,110,496.55,497.8
O:MSFT251114P00610000,MSFT,2025-11-14,5,610.0,P,-0.9456543213144593,0.001843478168890923,-0.676190109962751,0.0636214543605462,,0,111.8,115.1,85,85,84.99,370,496.55,497.8
O:MSFT251114P00615000,MSFT,2025-11-14,5,615.0,P,-0.9470253810437567,0.001751118757908686,-0.6832575960410205,0.06371788795264591,,0,116.8,120.1,85,85,,,496.55,497.8
O:MSFT251114P00620000,MSFT,2025-11-14,5,620.0,P,-0.9483062802831405,0.0016669838696626695,-0.6902679421501812,0.06382962195887627,,0,121.8,125.1,81,82,124.48,2,496.55,497.8
O:MSFT251114P00625000,MSFT,2025-11-14,5,625.0,P,-0.9495048296443236,0.0015900919795980403,-0.6972289201155788,0.06407158151530772,,0,126.8,130.1,81,81,,,496.55,497.8
O:MSFT251114P00630000,MSFT,2025-11-14,5,630.0,P,-0.9506272549106434,0.0015196613380545553,-0.7041849438183487,0.06431206756960686,,0,131.8,135.1,85,85,,,496.55,497.8
O:MSFT251114P00635000,MSFT,2025-11-14,5,635.0,P,-0.9516804886250925,0.0014549584003064682,-0.7111359340987485,0.0645521143354742,,0,136.8,140.1,80,80,,,496.55,497.8
O:MSFT251114P00640000,MSFT,2025-11-14,5,640.0,P,-0.9526711645624597,0.0013953248190523764,-0.718058208873788,0.06464905990899426,,0,141.8,145.1,80,80,109.6,1,496.55,497.8
O:MSFT251114P00645000,MSFT,2025-11-14,5,645.0,P,-0.9536045583387757,0.0013402255669819328,-0.7249571563445906,0.06488647033212726,,0,146.8,150.1,80,80,,,496.55,497.8
O:MSFT251114P00650000,MSFT,2025-11-14,5,650.0,P,-0.9544850786014718,0.0012892102866628725,-0.7318508839941977,0.06512305561540967,,0,151.8,155.1,85,85,,,496.55,497.8
O:MSFT251121C00450000,MSFT,2025-11-21,12,450.0,C,0.9997353504151644,-1.2627258221744575e-10,-0.036683817814263574,-0.0006240164887184414,,571,47.05,48.75,122,22,47,11,497.9,497.8
O:MSFT251121C00455000,MSFT,2025-11-21,12,455.0,C,0.9997353504166571,9.404488372527935e-12,-0.03722014883511754,-0.000553638689246235,,164,41.6,44.5,133,135,40.6,5,498.05,497.8
O:MSFT251121C00460000,MSFT,2025-11-21,12,460.0,C,0.9792361851249546,0.002489756709856844,-0.0785550309845408,0.04172666354039774,,368,37.95,38.85,19,27,39.39,30,498.4,497.8
O:MSFT251121C00465000,MSFT,2025-11-21,12,465.0,C,0.936895062284778,0.005408629668682264,-0.16010615892827815,0.1475997186032087,,150,33.35,34.45,13,18,33.8,67,498.9,497.8
O:MSFT251121C00470000,MSFT,2025-11-21,12,470.0,C,0.9150788594843507,0.007218689670865728,-0.17792045574566703,0.1484763189109996,,1258,28.7,29.55,46,48,29.78,99,499.125,497.8
